"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
1102,NA,NA,"Prosthecochloris aestuarii","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Prosthecochloris",1101,"genus"
1108,NA,NA,"Chloroflexus aurantiacus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Chloroflexus",1107,"genus"
498055,NA,NA,"Arenimonas oryziterrae","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Arenimonas",490567,"genus"
37453,NA,NA,"Polaribacter franzmannii","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Polaribacter",52959,"genus"
76980,NA,NA,"Ahrensia kielensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Ahrensia",152180,"genus"
101385,NA,NA,"Aequorivita sublithincola","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Aequorivita",153265,"genus"
120962,NA,NA,"Roseiflexus castenholzii","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Roseiflexus",120961,"genus"
146786,NA,NA,"Thermosynechococcus elongatus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Thermosynechococcus",146785,"genus"
152260,NA,NA,"Chloroflexus aggregans","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Chloroflexus",1107,"genus"
197162,NA,NA,"Deferribacter desulfuricans","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Deferribacter",53572,"genus"
197345,NA,NA,"Psychroflexus tropicus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Psychroflexus",83612,"genus"
336828,NA,NA,"Rhodonellum psychrophilum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Rhodonellum",336827,"genus"
354356,NA,NA,"Niastella koreensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Niastella",354354,"genus"
454600,NA,NA,"Gracilimonas tropica","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Gracilimonas",649462,"genus"
471825,NA,NA,"Haloplasma contractile","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Haloplasma",471824,"genus"
555500,NA,NA,"Galbibacter marinus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Galbibacter",379068,"genus"
590849,NA,NA,"Nitritalea halalkaliphila","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Nitritalea",1187887,"genus"
875171,NA,NA,"Celeribacter baekdonensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Celeribacter",875170,"genus"
1288027,NA,NA,"Arcticibacter svalbardensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Arcticibacter",1288026,"genus"
1350429,NA,NA,"Cyclobacterium qasimii","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Cyclobacterium",68288,"genus"
89784,NA,NA,"Alicyclobacillus hesperidum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Alicyclobacillus",29330,"genus"
232270,NA,NA,"Alicyclobacillus pohliae","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Effusibacillus",1502725,"genus"
513050,NA,NA,"Dictyoglomus turgidum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Dictyoglomus",13,"genus"
1588,NA,NA,"Lactobacillus hilgardii","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Lentilactobacillus",2767893,"genus"
1299,NA,NA,"Deinococcus radiodurans","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Deinococcus",1298,"genus"
432329,NA,NA,"Deinococcus peraridilitoris","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Deinococcus",1298,"genus"
502394,NA,NA,"Deinococcus gobiensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Deinococcus",1298,"genus"
114,NA,NA,"Gemmata obscuriglobus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Gemmata",113,"genus"
1229,NA,NA,"Nitrosococcus oceani","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Nitrosococcus",1227,"genus"
2176,NA,NA,"Methanohalophilus mahii","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Methanohalophilus",2175,"genus"
2242,NA,NA,"Halobacterium salinarum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halobacterium",2239,"genus"
28049,NA,NA,"Acidothermus cellulolyticus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Acidothermus",28048,"genus"
39669,NA,NA,"Methanosalsum zhilinae","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Methanosalsum",196136,"genus"
50339,NA,NA,"Thermoplasma volcanium","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Thermoplasma",2302,"genus"
1614,NA,NA,"Lactobacillus fructivorans","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Fructilactobacillus",2767881,"genus"
57705,NA,NA,"Halomicrobium mukohataei","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halomicrobium",203135,"genus"
61858,NA,NA,"Natronorubrum bangense","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Natronorubrum",134813,"genus"
63128,NA,NA,"Natronorubrum tibetense","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Natronorubrum",134813,"genus"
67760,NA,NA,"Methanocaldococcus infernus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Methanocaldococcus",196118,"genus"
68911,NA,NA,"Natrialba chahannaoensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Natrialba",63742,"genus"
69525,NA,NA,"Natrinema pellirubrum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Natrinema",88723,"genus"
69527,NA,NA,"Natrinema pallidum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Natrinema",88723,"genus"
73913,NA,NA,"Methanocaldococcus vulcanius","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Methanocaldococcus",196118,"genus"
83171,NA,NA,"Methanocaldococcus fervens","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Methanocaldococcus",196118,"genus"
88724,NA,NA,"Natrinema versiforme","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Natrinema",88723,"genus"
129052,NA,NA,"Catelliglobosispora koreensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Catelliglobosispora",1121253,"genus"
114529,NA,NA,"Haloferax alexandrinus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Haloferax",2251,"genus"
119434,NA,NA,"Halorubrum tebenquichense","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halorubrum",56688,"genus"
121872,NA,NA,"Haloterrigena thermotolerans","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Haloterrigena",121871,"genus"
123783,NA,NA,"Natrialba hulunbeirensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Natrialba",63742,"genus"
130048,NA,NA,"Halobiforma nitratireducens","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halobiforma",203193,"genus"
146826,NA,NA,"Halorhabdus utahensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halorhabdus",146825,"genus"
171164,NA,NA,"Halosimplex carlsbadense","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halosimplex",171163,"genus"
213185,NA,NA,"Methanotorris formicicus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Methanotorris",196119,"genus"
222984,NA,NA,"Natrinema altunense","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Natrinema",88723,"genus"
229731,NA,NA,"Halobiforma lacisalsi","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halobiforma",203193,"genus"
41,NA,NA,"Stigmatella aurantiaca","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Stigmatella",40,"genus"
247634,NA,NA,"marine gamma proteobacterium HTCC2148","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halieaceae",1706372,"family"
248452,NA,NA,"Psychrobacter aquaticus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Psychrobacter",497,"genus"
253107,NA,NA,"Natronolimnobius innermongolicus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Natronolimnohabitans",2765403,"genus"
255616,NA,NA,"Haloferax sulfurifontis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Haloferax",2251,"genus"
267368,NA,NA,"Halorubrum terrestre","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halorubrum",56688,"genus"
293091,NA,NA,"Haloquadratum walsbyi","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Haloquadratum",293431,"genus"
302484,NA,NA,"Haloferax larsenii","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Haloferax",2251,"genus"
332953,NA,NA,"Halovivax asiaticus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halovivax",332951,"genus"
358766,NA,NA,"Methanoregula boonei","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Methanoregula",395331,"genus"
368454,NA,NA,"Halorubrum arcis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halorubrum",56688,"genus"
1406,NA,NA,"Paenibacillus polymyxa","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Paenibacillus",44249,"genus"
368623,NA,NA,"Halorubrum aidingense","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halorubrum",56688,"genus"
368624,NA,NA,"Halorubrum lipolyticum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halorubrum",56688,"genus"
370323,NA,NA,"Haloterrigena limicola","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Haloterrigena",121871,"genus"
381852,NA,NA,"Haloferax prahovense","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Haloferax",2251,"genus"
387341,NA,NA,"Halovivax ruber","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halovivax",332951,"genus"
387343,NA,NA,"Halopiger xanaduensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halopiger",387342,"genus"
388259,NA,NA,"Natronorubrum sulfidifaciens","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Natronorubrum",134813,"genus"
403181,NA,NA,"Haloferax mucosum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Haloferax",2251,"genus"
403191,NA,NA,"Haloferax elongans","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Haloferax",2251,"genus"
409316,NA,NA,"Halorubrum litoreum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halorubrum",56688,"genus"
1836,NA,NA,"Saccharopolyspora erythraea","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Saccharopolyspora",1835,"genus"
411361,NA,NA,"Halosarcina pallida","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halogeometricum",60846,"genus"
416585,NA,NA,"Halorubrum californiense","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halorubrum",56688,"genus"
419186,NA,NA,"Natrinema gari","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Natrinema",88723,"genus"
437163,NA,NA,"Halomicrobium katesii","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halomicrobium",203135,"genus"
458033,NA,NA,"Candidatus Chloracidobacterium thermophilum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Chloracidobacterium",458032,"genus"
478441,NA,NA,"Halorubrum kocurii","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Halorubrum",56688,"genus"
498846,NA,NA,"Candidatus Korarchaeum cryptofilum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Candidatus Korarchaeum",498845,"genus"
504937,NA,NA,"Haloterrigena salina","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Haloterrigena",121871,"genus"
658062,NA,NA,"Candidatus Koribacter versatilis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Candidatus Koribacter",658061,"genus"
1008460,NA,NA,"Pyrococcus yayanosii","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Pyrococcus",2260,"genus"
1901,NA,NA,"Streptomyces clavuligerus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Streptomyces",1883,"genus"
1175444,NA,NA,"Methanocella conradii","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Methanocella",570266,"genus"
1252,NA,NA,"Leuconostoc carnosum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Leuconostoc",1243,"genus"
2180,NA,NA,"Methanothermus fervidus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Methanothermus",2179,"genus"
2320,NA,NA,"Methanopyrus kandleri","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Methanopyrus",2319,"genus"
29292,NA,NA,"Pyrococcus abyssi","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Pyrococcus",2260,"genus"
36807,NA,NA,"Microbacterium laevaniformans","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Microbacterium",33882,"genus"
51669,NA,NA,"Tetragenococcus halophilus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Tetragenococcus",51668,"genus"
145262,NA,NA,"Methanothermobacter thermautotrophicus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Methanothermobacter",145260,"genus"
336988,NA,NA,"Oenococcus kitaharae","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Oenococcus",46254,"genus"
29288,NA,NA,"Natronococcus occultus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Natronococcus",29287,"genus"
1902,NA,NA,"Streptomyces coelicolor","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Streptomyces",1883,"genus"
413812,NA,NA,"Natronococcus jeotgali","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Natronococcus",29287,"genus"
29282,NA,NA,"Haloarcula japonica","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Haloarcula",2237,"genus"
2246,NA,NA,"Haloferax volcanii","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Haloferax",2251,"genus"
300020,NA,NA,"Microbacterium maritypicum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Microbacterium",33882,"genus"
65,NA,NA,"Herpetosiphon aurantiacus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Herpetosiphon",64,"genus"
1092,NA,NA,"Chlorobium limicola","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Chlorobium",1091,"genus"
1332080,NA,NA,"Sphingobium baderi","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Sphingobium",165695,"genus"
71995,NA,NA,"Paenibacillus vortex","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Paenibacillus",44249,"genus"
1184,NA,NA,"Leptolyngbya boryana","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Leptolyngbya",47251,"genus"
33072,NA,NA,"Gloeobacter violaceus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Gloeobacter",33071,"genus"
34078,NA,NA,"Scytonema hofmanni","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Scytonema",1203,"genus"
54308,NA,NA,"Pleurocapsa minor","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Pleurocapsa",44474,"genus"
54311,NA,NA,"Spirulina subsalsa","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Spirulina",1154,"genus"
59930,NA,NA,"Cyanobium gracile","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Cyanobium",167375,"genus"
64178,NA,NA,"Coleofasciculus chthonoplastes","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Coleofasciculus",669368,"genus"
102116,NA,NA,"Stanieria cyanosphaera","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Stanieria",102115,"genus"
102235,NA,NA,"Cyanobacterium stanieri","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Cyanobacterium",102234,"genus"
104176,NA,NA,"Oscillochloris trichoides","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Oscillochloris",104175,"genus"
130049,NA,NA,"Paenibacillus dendritiformis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Paenibacillus",44249,"genus"
118323,NA,NA,"Oscillatoria acuminata","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Oscillatoria",1158,"genus"
142864,NA,NA,"Cylindrospermum stagnale","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Cylindrospermum",56106,"genus"
241425,NA,NA,"Crinalium epipsammum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Crinalium",241421,"genus"
292566,NA,NA,"Dactylococcopsis salina","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Dactylococcopsis",13034,"genus"
329186,NA,NA,"Flavobacterium saliperosum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Flavobacterium",237,"genus"
331992,NA,NA,"Oscillatoria formosa","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Kamptonema",1501433,"genus"
337090,NA,NA,"Chlorobium chlorochromatii","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Chlorobium",1091,"genus"
361055,NA,NA,"Rubritalea marina","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Rubritalea",361050,"genus"
379064,NA,NA,"Cyanobacterium aponinum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Cyanobacterium",102234,"genus"
411153,NA,NA,"Gramella forsetii","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Gramella",292691,"genus"
483937,NA,NA,"Paenibacillus riograndensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Paenibacillus",44249,"genus"
416001,NA,NA,"FALSEdosilinea nodulosa","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Nodosilinea",1120752,"genus"
423605,NA,NA,"Elusimicrobium minutum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Elusimicrobium",423604,"genus"
510946,NA,NA,"Flavobacterium cauense","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Flavobacterium",237,"genus"
669359,NA,NA,"Geminocystis herdmanii","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Geminocystis",669357,"genus"
1183151,NA,NA,"Myroides injenensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Myroides",76831,"genus"
1223,NA,NA,"Prochlorothrix hollandica","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Prochlorothrix",1222,"genus"
119532,NA,NA,"Microcoleus vaginatus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Microcoleus",44471,"genus"
309886,NA,NA,"Deinococcus apachensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Deinococcus",1298,"genus"
980427,NA,NA,"Deinococcus wulumuqiensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Deinococcus",1298,"genus"
49893,NA,NA,"Holospora obtusa","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Holospora",44747,"genus"
34,NA,NA,"Myxococcus xanthus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Myxococcus",32,"genus"
398,NA,NA,"Rhizobium tropici","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Rhizobium",379,"genus"
84647,NA,NA,"Candidatus Odyssella thessalonicensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Candidatus Odyssella",84646,"genus"
158899,NA,NA,"Collimonas fungivorans","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Collimonas",202907,"genus"
1169117,NA,NA,"Holospora undulata","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Holospora",44747,"genus"
2518989,NA,NA,"gamma proteobacterium IMCC3088","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Aequoribacter",2847769,"genus"
33917,NA,NA,"Microbacterium barkeri","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Microbacterium",33882,"genus"
53427,NA,NA,"Gordonia hirsuta","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Gordonia",2053,"genus"
83341,NA,NA,"Gordonia rhizosphera","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Gordonia",2053,"genus"
168480,NA,NA,"Gordonia namibiensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Gordonia",2053,"genus"
317735,NA,NA,"Enterococcus caccae","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Enterococcus",1350,"genus"
80816,NA,NA,"Haliangium ochraceum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Haliangium",162027,"genus"
410332,NA,NA,"Gordonia malaquae","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Gordonia",2053,"genus"
74109,NA,NA,"Photobacterium profundum","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Photobacterium",657,"genus"
28112,NA,NA,"Tannerella forsythia","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Tannerella",195950,"genus"
83558,NA,NA,"Chlamydia pneumoniae","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Chlamydia",810,"genus"
83561,NA,NA,"Simkania negevensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Simkania",34093,"genus"
1911,NA,NA,"Streptomyces griseus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Streptomyces",1883,"genus"
226665,NA,NA,"Rickettsia heilongjiangensis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","subspecies","Rickettsia conorii",781,"species"
1117645,NA,NA,"Elizabethkingia anophelis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Elizabethkingia",308865,"genus"
1345,NA,NA,"Streptococcus ferus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Streptococcus",1301,"genus"
155680,NA,NA,"Streptococcus entericus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Streptococcus",1301,"genus"
83552,NA,NA,"Parachlamydia acanthamoebae","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Parachlamydia",83551,"genus"
76832,NA,NA,"Myroides odoratimimus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Myroides",76831,"genus"
765840,NA,NA,"Moraxella macacae","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Moraxella",475,"genus"
999,NA,NA,"Flexibacter litoralis","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Bernardetia",1937972,"genus"
29497,NA,NA,"Vibrio splendidus","antimicrobial sensitivity",FALSE,"The Microbe Directory","exp","usually","low","species","Vibrio",662,"genus"
40990,NA,NA,"Saccharomonospora glauca","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Saccharomonospora",1851,"genus"
29498,NA,NA,"Vibrio tubiashii","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Vibrio",662,"genus"
29562,NA,NA,"Mycoplasma ovipneumoniae","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Mesomycoplasma",2923352,"genus"
47951,NA,NA,"Vibrio cyclitrophicus","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Vibrio",662,"genus"
51047,NA,NA,"Actinobacillus minor","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Actinobacillus",713,"genus"
331869,NA,NA,"alpha proteobacterium BAL199","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Alphaproteobacteria",28211,"class"
346665,NA,NA,"Moraxella boevrei","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Moraxella",475,"genus"
444612,NA,NA,"Rickettsia endosymbiont of Ixodes scapularis","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Rickettsia",780,"genus"
684719,NA,NA,"alpha proteobacterium HIMB114","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Pelagibacteraceae",1655514,"family"
744985,NA,NA,"alpha proteobacterium HIMB59","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Pelagibacteraceae",1655514,"family"
859653,NA,NA,"alpha proteobacterium HIMB5","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Pelagibacteraceae",1655514,"family"
60894,NA,NA,"Saccharopolyspora spinosa","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Saccharopolyspora",1835,"genus"
2118,NA,NA,"Mycoplasma mobile","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Mesomycoplasma",2923352,"genus"
36822,NA,NA,"Gordonia rubripertincta","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Gordonia",2053,"genus"
349221,NA,NA,"Micavibrio aeruginosavorus","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Micavibrio",213485,"genus"
1317,NA,NA,"Streptococcus downei","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Streptococcus",1301,"genus"
1348,NA,NA,"Streptococcus parauberis","antimicrobial sensitivity",TRUE,"The Microbe Directory","exp","usually","low","species","Streptococcus",1301,"genus"
