"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Unit","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
1575,"Unknown","Unknown","Leifsonia xyli","growth temperature",22.5,"The Microbe Directory","exp","unknown","low","Celcius","species","Leifsonia",110932,"genus"
2198,"Unknown","Unknown","Methanoculleus marisnigri","growth temperature",22.5,"The Microbe Directory","exp","unknown","low","Celcius","species","Methanoculleus",45989,"genus"
398037,"Unknown","Unknown","Segetibacter koreensis","growth temperature",22.5,"The Microbe Directory","exp","unknown","low","Celcius","species","Segetibacter",460073,"genus"
192073,"Unknown","Unknown","Shewanella denitrificans","growth temperature",22.5,"The Microbe Directory","exp","unknown","low","Celcius","species","Shewanella",22,"genus"
187493,"Unknown","Unknown","Thalassolituus oleivorans","growth temperature",22.5,"The Microbe Directory","exp","unknown","low","Celcius","species","Thalassolituus",187492,"genus"
485918,"Unknown","NC_013132","Chitinophaga pinensis DSM 2588","growth temperature",23,"BacMap","exp","unknown","high","Celcius","strain","Chitinophaga pinensis",79329,"species"
182262,"Unknown","Unknown","Agarivorans albus","growth temperature",23,"The Microbe Directory","exp","unknown","low","Celcius","species","Agarivorans",261825,"genus"
452627,"Unknown","Unknown","Amphritea japonica","growth temperature",23,"The Microbe Directory","exp","unknown","low","Celcius","species","Amphritea",515417,"genus"
392484,"Unknown","Unknown","Methylophaga thiooxydans","growth temperature",23,"The Microbe Directory","exp","unknown","low","Celcius","species","Methylophaga",40222,"genus"
264574,"Unknown","Unknown","Oceanimonas smirnovii","growth temperature",23,"The Microbe Directory","exp","unknown","low","Celcius","species","Oceanimonas",129577,"genus"
1238,"Unknown","Unknown","Piscirickettsia salmonis","growth temperature",23,"The Microbe Directory","exp","unknown","low","Celcius","species","Piscirickettsia",1237,"genus"
392734,"Unknown","Unknown","Terriglobus roseus","growth temperature",23,"The Microbe Directory","exp","unknown","low","Celcius","species","Terriglobus",392733,"genus"
259564,"Unknown","NC_007955","Methanococcoides burtonii DSM 6242","growth temperature",23.4,"BacMap","exp","unknown","high","Celcius","strain","Methanococcoides burtonii",29291,"species"
632955,"Unknown","Unknown","Acinetobacter rudis","growth temperature",23.5,"The Microbe Directory","exp","unknown","low","Celcius","species","Acinetobacter",469,"genus"
456455,"Unknown","Unknown","Bizionia argentinensis","growth temperature",23.5,"The Microbe Directory","exp","unknown","low","Celcius","species","Bizionia",283785,"genus"
79329,"Unknown","Unknown","Chitinophaga pinensis","growth temperature",23.5,"The Microbe Directory","exp","unknown","low","Celcius","species","Chitinophaga",79328,"genus"
84205,"Unknown","Unknown","Chlorobium ferrooxidans","growth temperature",23.5,"The Microbe Directory","exp","unknown","low","Celcius","species","Chlorobium",1091,"genus"
208216,"Unknown","Unknown","Parvularcula bermudensis","growth temperature",23.5,"The Microbe Directory","exp","unknown","low","Celcius","species","Parvularcula",208215,"genus"
350058,"Unknown","NC_008726","Mycobacterium vanbaalenii PYR-1","growth temperature",24,"BacMap","exp","unknown","high","Celcius","strain","Mycolicibacterium vanbaalenii",110539,"species"
425804,"Unknown","Unknown","Gloeodinium montanum","growth temperature",24,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Gloeodinium",27939,"genus"
135626,"Unknown","Unknown","Shewanella olleyana ACEM 9; ACAM 644; LMG 21437","growth temperature",24,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Shewanella",22,"genus"
1087449,"Unknown","Unknown","Aquimarina agarilytica","growth temperature",24,"The Microbe Directory","exp","unknown","low","Celcius","species","Aquimarina",290174,"genus"
252970,"Unknown","Unknown","Burkholderia phenoliruptrix","growth temperature",24,"The Microbe Directory","exp","unknown","low","Celcius","species","Paraburkholderia",1822464,"genus"
467094,"Unknown","Unknown","Ilumatobacter coccoidneus","growth temperature",24,"The Microbe Directory","exp","unknown","low","Celcius","species","Ilumatobacter",682522,"genus"
363259,"Unknown","Unknown","Kaistia granuli","growth temperature",24,"The Microbe Directory","exp","unknown","low","Celcius","species","Kaistia",166953,"genus"
61598,"Unknown","Unknown","Lamprocystis purpurea","growth temperature",24,"The Microbe Directory","exp","unknown","low","Celcius","species","Lamprocystis",53452,"genus"
176102,"Unknown","Unknown","Pseudoalteromonas agarivorans","growth temperature",24,"The Microbe Directory","exp","unknown","low","Celcius","species","Pseudoalteromonas",53246,"genus"
587753,"Unknown","Unknown","Pseudomonas chlororaphis","growth temperature",24,"The Microbe Directory","exp","unknown","low","Celcius","species","Pseudomonas",286,"genus"
168697,"Unknown","Unknown","Salinispora arenicola","growth temperature",24,"The Microbe Directory","exp","unknown","low","Celcius","species","Salinispora",168694,"genus"
1306787,"Unknown","Unknown","Alcanivorax pacificus","growth temperature",24.5,"The Microbe Directory","exp","unknown","low","Celcius","species","Alcanivorax",59753,"genus"
311403,"Unknown","NC_011983, NC_011985, NC_011987, NC_011990, NC_011994","Agrobacterium radiobacter K84","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Agrobacterium tumefaciens",358,"species"
176299,"Unknown","NC_003062, NC_003063, NC_003064, NC_003065","Agrobacterium tumefaciens str. C58","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Agrobacterium fabrum",1176649,"species"
222523,"Unknown","NC_003909, NC_005707","Bacillus cereus ATCC 10987","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Bacillus cereus",1396,"species"
226900,"Unknown","NC_004721, NC_004722","Bacillus cereus ATCC 14579","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Bacillus cereus",1396,"species"
288681,"Unknown","NC_006274, NC_007103, NC_007104, NC_007105, NC_007106, NC_007107","Bacillus cereus E33L","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Bacillus cereus",1396,"species"
405531,"Unknown","NC_011772, NC_011774, NC_011775","Bacillus cereus G9842","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Bacillus cereus",1396,"species"
224308,"Unknown","NC_000964","Bacillus subtilis subsp. subtilis str. 168","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Bacillus subtilis",1423,"species"
224911,"Unknown","NC_004463","Bradyrhizobium japonicum USDA 110","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Bradyrhizobium diazoefficiens",1355477,"species"
271848,"Unknown","NC_007650, NC_007651","Burkholderia thailandensis E264","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Burkholderia thailandensis",57975,"species"
319225,"Unknown","NC_007512","Chlorobium luteolum DSM 273","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Pelodictyon luteolum",1100,"species"
243365,"Unknown","NC_005085","Chromobacterium violaceum ATCC 12472","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Chromobacterium violaceum",536,"species"
443906,"Unknown","NC_009478, NC_009479, NC_009480","Clavibacter michiganensis subsp. michiganensis NCPPB 382","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Clavibacter michiganensis",28447,"species"
31964,"Unknown","NC_010399, NC_010407, NC_010408","Clavibacter michiganensis subsp. sepedonicus","growth temperature",25,"BacMap","exp","unknown","high","Celcius","subspecies","Clavibacter michiganensis",28447,"species"
858619,"Unknown","NC_015859","Corynebacterium variabile DSM 44702","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Corynebacterium variabile",1727,"species"
207559,"Unknown","NC_007519","Desulfovibrio alaskensis G20","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Oleidesulfovibrio alaskensis",58180,"species"
882,"Unknown","NC_002937, NC_005863","Desulfovibrio vulgaris str. Hildenborough","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Desulfovibrio vulgaris",881,"species"
155864,"Unknown","NC_002655, NC_007414","Escherichia coli O157:H7 str. EDL933","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Escherichia coli",562,"species"
290633,"Unknown","NC_006672, NC_006673, NC_006674, NC_006675, NC_006676, NC_006677","Gluconobacter oxydans 621H","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Gluconobacter oxydans",442,"species"
272621,"Unknown","NC_006814","Lactobacillus acidophilus NCFM","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Lactobacillus acidophilus",1579,"species"
387344,"Unknown","NC_008497, NC_008498, NC_008499","Lactobacillus brevis ATCC 367","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Levilactobacillus brevis",1580,"species"
324831,"Unknown","NC_008530","Lactobacillus gasseri ATCC 33323","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Lactobacillus gasseri",1596,"species"
257314,"Unknown","NC_005362","Lactobacillus johnsonii NCC 533","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Lactobacillus johnsonii",33959,"species"
220668,"Unknown","NC_004567, NC_006375, NC_006376, NC_006377","Lactobacillus plantarum WCFS1","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Lactiplantibacillus plantarum",1590,"species"
272630,"Unknown","NC_012807, NC_012808, NC_012809, NC_012810, NC_012811","Methylobacterium extorquens AM1","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Methylorubrum extorquens",408,"species"
419610,"Unknown","NC_010172","Methylobacterium extorquens PA1","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Methylorubrum extorquens",408,"species"
318586,"Unknown","NC_008686, NC_008687, NC_008688","Paracoccus denitrificans PD1222","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Paracoccus denitrificans",266,"species"
381754,"Unknown","NC_009656","Pseudomonas aeruginosa PA7","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Pseudomonas aeruginosa",287,"species"
208964,"Unknown","NC_002516","Pseudomonas aeruginosa PAO1","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Pseudomonas aeruginosa",287,"species"
208963,"Unknown","NC_008463","Pseudomonas aeruginosa UCBPP-PA14","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Pseudomonas aeruginosa",287,"species"
220664,"Unknown","NC_004129","Pseudomonas fluorescens Pf-5","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Pseudomonas protegens",380021,"species"
216595,"Unknown","NC_009444, NC_012660","Pseudomonas fluorescens SBW25","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Pseudomonas fluorescens",294,"species"
216596,"Unknown","NC_008378, NC_008379, NC_008380, NC_008381, NC_008382, NC_008383, NC_008384","Rhizobium leguminosarum bv. viciae 3841","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Rhizobium leguminosarum",384,"species"
272942,"Unknown","NC_014034, NC_014035","Rhodobacter capsulatus SB 1003","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Rhodobacter capsulatus",1061,"species"
272943,"Unknown","NC_007488, NC_007489, NC_007490, NC_007493, NC_007494, NC_009007, NC_009008","Rhodobacter sphaeroides 2.4.1","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Cereibacter sphaeroides",1063,"species"
349102,"Unknown","NC_009428, NC_009429, NC_009430, NC_009431, NC_009432, NC_009433","Rhodobacter sphaeroides ATCC 17025","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Cereibacter sphaeroides",1063,"species"
349101,"Unknown","NC_009040, NC_009049, NC_009050","Rhodobacter sphaeroides ATCC 17029","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Cereibacter sphaeroides",1063,"species"
557760,"Unknown","NC_011958, NC_011960, NC_011962, NC_011963","Rhodobacter sphaeroides KD131","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Cereibacter sphaeroides",1063,"species"
338969,"Unknown","NC_007901, NC_007908","Rhodoferax ferrireducens T118","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Rhodoferax ferrireducens",192843,"species"
316055,"Unknown","NC_008435","Rhodopseudomonas palustris BisA53","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Rhodopseudomonas palustris",1076,"species"
316056,"Unknown","NC_007925","Rhodopseudomonas palustris BisB18","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Rhodopseudomonas palustris",1076,"species"
316057,"Unknown","NC_007958","Rhodopseudomonas palustris BisB5","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Rhodopseudomonas palustris",1076,"species"
258594,"Unknown","NC_005296, NC_005297","Rhodopseudomonas palustris CGA009","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Rhodopseudomonas palustris",1076,"species"
316058,"Unknown","NC_007778","Rhodopseudomonas palustris HaA2","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Rhodopseudomonas palustris",1076,"species"
395960,"Unknown","NC_011004","Rhodopseudomonas palustris TIE-1","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Rhodopseudomonas palustris",1076,"species"
269796,"Unknown","NC_007641, NC_007643","Rhodospirillum rubrum ATCC 11170","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Rhodospirillum rubrum",1085,"species"
405948,"Unknown","NC_009142","Saccharopolyspora erythraea NRRL 2338","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Saccharopolyspora erythraea",1836,"species"
392500,"Unknown","NC_010506","Shewanella woodyi ATCC 51908","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Shewanella woodyi",60961,"species"
266834,"Unknown","NC_003037, NC_003047, NC_003078","Sinorhizobium meliloti 1021","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Sinorhizobium meliloti",382,"species"
343509,"Unknown","NC_007712, NC_007713, NC_007714, NC_007715","Sodalis glossinidius str. 'morsitans'","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Sodalis glossinidius",63612,"species"
227882,"Unknown","NC_003155, NC_004719","Streptomyces avermitilis MA-4680","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Streptomyces avermitilis",33903,"species"
100226,"Unknown","NC_003888, NC_003903, NC_003904","Streptomyces coelicolor A3(2)","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Streptomyces coelicolor",1902,"species"
455632,"Unknown","NC_010572","Streptomyces griseus subsp. griseus NBRC 13350","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Streptomyces griseus",1911,"species"
709032,"Unknown","NC_014754, NC_014755, NC_014756, NC_014762, NC_014763","Sulfuricurvum kujiense DSM 16994","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Sulfuricurvum kujiense",148813,"species"
190486,"Unknown","NC_003919, NC_003921, NC_003922","Xanthomonas axonopodis pv. citri str. 306","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Xanthomonas citri",346,"species"
314565,"Unknown","NC_007086","Xanthomonas campestris pv. campestris str. 8004","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Xanthomonas campestris",339,"species"
190485,"Unknown","NC_003902","Xanthomonas campestris pv. campestris str. ATCC 33913","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Xanthomonas campestris",339,"species"
316273,"Unknown","NC_007504, NC_007505, NC_007506, NC_007507, NC_007508","Xanthomonas campestris pv. vesicatoria str. 85-10","growth temperature",25,"BacMap","exp","unknown","high","Celcius","strain","Xanthomonas euvesicatoria",456327,"species"
90262,"Unknown","Unknown","Absidia repens DSM 812","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Absidia",4828,"genus"
644,"Unknown","Unknown","Aeromonas hydrophila 9079-79; ATCC 7966","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Aeromonas",642,"genus"
644,"Unknown","Unknown","Aeromonas hydrophila 9080-79; ATCC 9071","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Aeromonas",642,"genus"
645,"Unknown","Unknown","Aeromonas salmonicida 9087-79; ATCC 14174","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Aeromonas",642,"genus"
645,"Unknown","Unknown","Aeromonas salmonicida 9542-76; Pasteur institute strain 186-68","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Aeromonas",642,"genus"
1296348,"Unknown","Unknown","Anabaena 6302; ICC 1551","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Desmonostoc muscorum",1179,"species"
889393,"Unknown","Unknown","Anabaena 6314; ICC 1545","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Nostoc",1177,"genus"
889391,"Unknown","Unknown","Anabaena 6411","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Nostoc",1177,"genus"
135104,"Unknown","Unknown","Anabaena spiroides 6310; ICC 1552","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Dolichospermum",748770,"genus"
447716,"Unknown","Unknown","Anabaena variabilis 6309","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Trichormus variabilis",264691,"species"
37921,"Unknown","Unknown","Arthrobacter agilis ATCC 998","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Arthrobacter",1663,"genus"
105351,"Unknown","Unknown","Aspergillus awamori DSM 63272","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Aspergillus",5052,"genus"
32056,"Unknown","Unknown","Calothrix desertica 7102","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Dulcicalothrix",2662189,"genus"
32054,"Unknown","Unknown","Calothrix parietina 6303","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Calothrix",1186,"genus"
2898,"Unknown","Unknown","Chilomonas paramecium","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Cryptomonas",3030,"genus"
2898,"Unknown","Unknown","Chilomonas paramecium 0","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Cryptomonas",3030,"genus"
3081,"Unknown","Unknown","Chlorella minutissima UTEX2341","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Neodesmus",113523,"genus"
56187,"Unknown","Unknown","Coprinus comatus DSM 3342","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Coprinus",5345,"genus"
155729,"Unknown","Unknown","Cunninghamella homothallica DSM 1156","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Cunninghamella",4852,"genus"
29533,"Unknown","Unknown","Cytophaga pectinovora 0","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Flavobacterium",237,"genus"
29536,"Unknown","Unknown","Cytophaga succinicans 0","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Flavobacterium",237,"genus"
29536,"Unknown","Unknown","Cytophaga succinicans NCIMB 2278","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Flavobacterium",237,"genus"
69322,"Unknown","Unknown","Cytophaga xantha 0","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Flavobacterium",237,"genus"
876,"Unknown","Unknown","Desulfovibrio desulfuricans","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Desulfovibrio",872,"genus"
562,"Unknown","Unknown","Escherichia coli 7458-71","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Escherichia",561,"genus"
562,"Unknown","Unknown","Escherichia coli ML30","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Escherichia",561,"genus"
562,"Unknown","Unknown","Escherichia coli U9-41","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Escherichia",561,"genus"
3039,"Unknown","Unknown","Euglena gracilis","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Euglena",3038,"genus"
245,"Unknown","Unknown","Flavobacterium aquatile 0","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Flavobacterium",237,"genus"
55197,"Unknown","Unknown","Flavobacterium branchiophilum 0","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Flavobacterium",237,"genus"
76832,"Unknown","Unknown","Flavobacterium odoratum LMG 4029","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Myroides",76831,"genus"
986,"Unknown","Unknown","Flexibacter aurantiacus subspecies excathedrus 0","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Flavobacterium",237,"genus"
996,"Unknown","Unknown","Flexibacter columnaris 0","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Flavobacterium",237,"genus"
55396,"Unknown","Unknown","Gloeocapsa 6501","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Gloeothece membranacea",44473,"species"
28252,"Unknown","Unknown","Halomonas halodenitrificans ATCC 13511","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Halomonas",2745,"genus"
1321669,"Unknown","Unknown","Isochrysis CCMP 1324","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Tisochrysis",1574290,"genus"
948922,"Unknown","Unknown","Isochrysis CCMP 463","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Isochrysis",37098,"genus"
37099,"Unknown","Unknown","Isochrysis galbana 0","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Isochrysis",37098,"genus"
37099,"Unknown","Unknown","Isochrysis galbana TK1","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Isochrysis",37098,"genus"
29398,"Unknown","Unknown","Lactobacillus heterohiochii S56","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius",NA,NA,NA,NA
64659,"Unknown","Unknown","Lepista nuda DSM 3347","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Lepista",64652,"genus"
314103,"Unknown","Unknown","Lyngbya 6703","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Leptolyngbya",47251,"genus"
193093,"Unknown","Unknown","Methylocystis 62/12","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Methylocystis",133,"genus"
193112,"Unknown","Unknown","Methylocystis F10V2a","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Methylocystis",133,"genus"
193095,"Unknown","Unknown","Methylocystis IMET 10484","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Methylocystis",133,"genus"
193100,"Unknown","Unknown","Methylocystis Pi5","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Methylocystis",133,"genus"
187303,"Unknown","Unknown","Methylocystis SC2","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Methylocystis",133,"genus"
428,"Unknown","Unknown","Methylosinus sporium KS17","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Methylosinus",425,"genus"
426,"Unknown","Unknown","Methylosinus trichosporium SM6","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Methylosinus",425,"genus"
41833,"Unknown","Unknown","Mortierella ramanniana DSM 62752","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Umbelopsis",64561,"genus"
44442,"Unknown","Unknown","Mortierella vinacea DSM 3154","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Umbelopsis",64561,"genus"
439312,"Unknown","Unknown","Mucor flavus DSM 2184","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Mucor",4830,"genus"
43925,"Unknown","Unknown","Nannochloropsis oculata 0","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Nannochloropsis",5748,"genus"
1127754,"Unknown","Unknown","Neochloris oleoabundans","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Ettlia",577483,"genus"
137816,"Unknown","Unknown","Nodularia sphaerocarpa 7103; SAUG B-1466-1","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Nodularia",159191,"genus"
1296334,"Unknown","Unknown","Nostoc 6719; BC-172","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Desmonostoc muscorum",1179,"species"
402777,"Unknown","Unknown","Oscillatoria 6407","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Kamptonema formosum",331992,"species"
587412,"Unknown","Unknown","Oscillatoria 6412; ICC 1546","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Oscillatoria",1158,"genus"
272129,"Unknown","Unknown","Oscillatoria 6506; ICC 1547","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Kamptonema",1501433,"genus"
587413,"Unknown","Unknown","Oscillatoria 6602","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Oscillatoria",1158,"genus"
1035353,"Unknown","Unknown","Oscillatoria agardhii 6507; var suspensa","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Planktothrix",54304,"genus"
2832,"Unknown","Unknown","Pavlova lutheri CCMP 1325 TK2","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius",NA,NA,NA,NA
561169,"Unknown","Unknown","Pavlova salina 0","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Rebecca",561168,"genus"
121612,"Unknown","Unknown","Penicillium janczewskii DSM 847","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Penicillium",5073,"genus"
661,"Unknown","Unknown","Photobacterium angustum 9093-79; ATCC 25915","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Photobacterium",657,"genus"
553611,"Unknown","Unknown","Photobacterium leiognathi 9094-79; ATCC 25521","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Photobacterium",657,"genus"
659,"Unknown","Unknown","Photobacterium phosphoreum 9540-78; NCMB 844","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Photobacterium",657,"genus"
547188,"Unknown","Unknown","Phycisphaera mikurensis","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Phycisphaera",666508,"genus"
272136,"Unknown","Unknown","Plectonema 6402; ICC 1541","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Leptolyngbya",47251,"genus"
272134,"Unknown","Unknown","Plectonema boryanum 6306; SAUG B-1463-1A","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Leptolyngbya boryana",1184,"species"
703,"Unknown","Unknown","Plesiomonas shigelloides 1261-80","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Plesiomonas",702,"genus"
703,"Unknown","Unknown","Plesiomonas shigelloides 9091-79; ATCC 14029","growth temperature",25,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Plesiomonas",702,"genus"
