"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Unit","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
290180,NA,NA,"Roseivirga","width","0.2-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Roseivirgaceae",2762306,"family"
933,NA,NA,"Thiomicrospira","width","0.2-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Piscirickettsiaceae",135616,"family"
33877,NA,NA,"Agromyces","width","0.2-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Microbacteriaceae",85023,"family"
52784,NA,NA,"Anaerofilum","width","0.2-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Oscillospiraceae",216572,"family"
992,NA,NA,"Flexibacter","width","0.2-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Flexibacteraceae",2762284,"family"
1873,NA,NA,"Micromonospora","width","0.2-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Micromonosporaceae",28056,"family"
111500,NA,NA,"Muricauda","width","0.2-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
1763,NA,NA,"Mycobacterium","width","0.2-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Mycobacteriaceae",1762,"family"
262,NA,NA,"Francisella","width","0.2-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Francisellaceae",34064,"family"
13134,NA,NA,"Magnetospirillum","width","0.2-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Rhodospirillaceae",41295,"family"
252356,NA,NA,"Maribacter","width","0.2-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
34093,NA,NA,"Simkania","width","0.2-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Simkaniaceae",92712,"family"
146,NA,NA,"Spirochaeta","width","0.2-0.75","Bergey's Manual","exp","sometimes","high","µm","genus","Spirochaetaceae",137,"family"
194,NA,NA,"Campylobacter","width","0.2-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Campylobacteraceae",72294,"family"
33926,NA,NA,"Candidatus Phytoplasma","width","0.2-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Acholeplasmataceae",2146,"family"
1004300,NA,NA,"Hydrotalea","width","0.2-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Chitinophagaceae",563835,"family"
86331,NA,NA,"Mogibacterium","width","0.2-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Eubacteriales Family XIII. Incertae Sedis",543314,"family"
1100891,NA,NA,"Paenalcaligenes","width","0.2-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Alcaligenaceae",506,"family"
53370,NA,NA,"Pilimelia","width","0.2-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Micromonosporaceae",28056,"family"
54253,NA,NA,"Thermosphaera","width","0.2-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfurococcaceae",2272,"family"
239759,NA,NA,"Alistipes","width","0.2-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Rikenellaceae",171550,"family"
28196,NA,NA,"Arcobacter","width","0.2-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Arcobacteraceae",2808963,"family"
1654,NA,NA,"Actinomyces","width","0.2-1","Bergey's Manual","exp","sometimes","high","µm","genus","Actinomycetaceae",2049,"family"
58122,NA,NA,"Spirillospora","width","0.2-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Thermomonosporaceae",2012,"family"
76634,NA,NA,"Mycetocola","width","0.2-1.1","Bergey's Manual","exp","sometimes","high","µm","genus","Microbacteriaceae",85023,"family"
12916,NA,NA,"Acidovorax","width","0.2-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Comamonadaceae",80864,"family"
1865,NA,NA,"Actinoplanes","width","0.2-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Micromonosporaceae",28056,"family"
209,NA,NA,"Helicobacter","width","0.2-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Helicobacteraceae",72293,"family"
187,NA,NA,"Aquaspirillum","width","0.2-1.4","Bergey's Manual","exp","sometimes","high","µm","genus","Chromobacteriaceae",1499392,"family"
13687,NA,NA,"Sphingomonas","width","0.2-1.4","Bergey's Manual","exp","sometimes","high","µm","genus","Sphingomonadaceae",41297,"family"
810,NA,NA,"Chlamydia","width","0.2-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Chlamydiaceae",809,"family"
1743,NA,NA,"Propionibacterium","width","0.2-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Propionibacteriaceae",31957,"family"
2321,NA,NA,"Methanohalobium","width","0.2-2","Bergey's Manual","exp","sometimes","high","µm","genus","Methanosarcinaceae",2206,"family"
958,NA,NA,"Bdellovibrio","width","0.20-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Bdellovibrionaceae",213483,"family"
561555,NA,NA,"Zhouia","width","0.25-0.3","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
2733,NA,NA,"Symbiobacterium","width","0.25-0.35","Bergey's Manual","exp","sometimes","high","µm","genus","Symbiobacteriaceae",543349,"family"
2370,NA,NA,"Xylella","width","0.25-0.35","Bergey's Manual","exp","sometimes","high","µm","genus","Xanthomonadaceae",32033,"family"
213485,NA,NA,"Micavibrio","width","0.25-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Alphaproteobacteria",28211,"class"
204451,NA,NA,"Pseudocaedibacter","width","0.25-0.7","Bergey's Manual","exp","sometimes","high","µm",NA,NA,NA,NA
953,NA,NA,"Wolbachia","width","0.25-1.3","Bergey's Manual","exp","sometimes","high","µm","genus","Anaplasmataceae",942,"family"
52959,NA,NA,"Polaribacter","width","0.25-1.6","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
390250,NA,NA,"Labedella","width","0.3-0.38","Bergey's Manual","exp","sometimes","high","µm","genus","Microbacteriaceae",85023,"family"
2373,NA,NA,"Acetonema","width","0.3-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Sporomusaceae",1843490,"family"
390988,NA,NA,"Actinocatenispora","width","0.3-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Micromonosporaceae",28056,"family"
1132766,NA,NA,"Alpinimonas","width","0.3-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Microbacteriaceae",85023,"family"
768,NA,NA,"Anaplasma","width","0.3-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Anaplasmataceae",942,"family"
195964,NA,NA,"Asanoa","width","0.3-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Micromonosporaceae",28056,"family"
538,NA,NA,"Eikenella","width","0.3-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Neisseriaceae",481,"family"
312278,NA,NA,"Emticicia","width","0.3-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Spirosomaceae",2896860,"family"
160794,NA,NA,"Filobacillus","width","0.3-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Bacillaceae",186817,"family"
41707,NA,NA,"Lawsonia","width","0.3-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfovibrionaceae",194924,"family"
2179,NA,NA,"Methanothermus","width","0.3-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Methanothermaceae",2178,"family"
337004,NA,NA,"Microcella","width","0.3-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Microbacteriaceae",85023,"family"
1232,NA,NA,"Nitrosovibrio","width","0.3-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Nitrosomonadaceae",206379,"family"
394505,NA,NA,"Salirhabdus","width","0.3-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Bacillaceae",186817,"family"
286,NA,NA,"Serpens","width","0.3-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Pseudomonadaceae",135621,"family"
192992,NA,NA,"Thermoleophilum","width","0.3-0.4","Bergey's Manual","exp","sometimes","high","µm","genus","Thermoleophilaceae",320796,"family"
1794910,NA,NA,"Anaerosporomusa","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Sporomusaceae",1843490,"family"
283785,NA,NA,"Bizionia","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
171003,NA,NA,"Caloranaerobacter","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Thermohalobacteraceae",2848916,"family"
129957,NA,NA,"Carboxydothermus","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Thermoanaerobacteraceae",186814,"family"
246873,NA,NA,"Crocinitomix","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Crocinitomicaceae",1853230,"family"
246876,NA,NA,"Cryomorpha","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Cryomorphaceae",246874,"family"
978,NA,NA,"Cytophaga","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Cytophagaceae",89373,"family"
56112,NA,NA,"Dehalobacter","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfitobacteriaceae",2937909,"family"
390846,NA,NA,"Echinicola","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Cyclobacteriaceae",563798,"family"
323449,NA,NA,"Effluviibacter","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Hymenobacteraceae",1853232,"family"
88875,NA,NA,"Ferribacterium","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Azonexaceae",2008795,"family"
44011,NA,NA,"Ferrimonas","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Ferrimonadaceae",267892,"family"
832,NA,NA,"Fibrobacter","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Fibrobacteraceae",204431,"family"
237,NA,NA,"Flavobacterium","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
190818,NA,NA,"Geoglobus","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Archaeoglobaceae",2232,"family"
939,NA,NA,"Hydrogenobacter","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Aquificaceae",64898,"family"
559293,NA,NA,"Lishizhenia","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Crocinitomicaceae",1853230,"family"
59738,NA,NA,"Marinilabilia","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Marinilabiliaceae",558415,"family"
145260,NA,NA,"Methanothermobacter","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Methanobacteriaceae",2159,"family"
133,NA,NA,"Methylocystis","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Methylocystaceae",31993,"family"
48073,NA,NA,"Microbulbifer","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Microbulbiferaceae",1706373,"family"
35800,NA,NA,"Nitrospina","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Nitrospinaceae",407032,"family"
336276,NA,NA,"Olleya","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
267986,NA,NA,"Owenweeksia","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Schleiferiaceae",1333713,"family"
780,NA,NA,"Rickettsia","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Rickettsiaceae",775,"family"
1011,NA,NA,"Sporocytophaga","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Cytophagaceae",89373,"family"
291178,NA,NA,"Subsaximicrobium","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
195950,NA,NA,"Tannerella","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Tannerellaceae",2005525,"family"
286800,NA,NA,"Tenuibacillus","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Bacillaceae",186817,"family"
919,NA,NA,"Thiobacillus","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Thiobacillaceae",2008790,"family"
32012,NA,NA,"Thiomonas","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Burkholderiales",80840,"order"
29465,NA,NA,"Veillonella","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Veillonellaceae",31977,"family"
153265,NA,NA,"Vitellibacter","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
112040,NA,NA,"Zobellia","width","0.3-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
1154586,NA,NA,"Gaiella","width","0.3-0.5 ;","Bergey's Manual","exp","sometimes","high","µm","genus","Gaiellaceae",1154585,"family"
2040,NA,NA,"Aeromicrobium","width","0.3-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Nocardioidaceae",85015,"family"
2034,NA,NA,"Curtobacterium","width","0.3-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Microbacteriaceae",85023,"family"
326319,NA,NA,"Dokdonia","width","0.3-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
109262,NA,NA,"Halothiobacillus","width","0.3-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Halothiobacillaceae",255526,"family"
47420,NA,NA,"Hydrogenophaga","width","0.3-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Comamonadaceae",80864,"family"
110932,NA,NA,"Leifsonia","width","0.3-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Microbacteriaceae",85023,"family"
404,NA,NA,"Methylobacillus","width","0.3-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Methylophilaceae",32011,"family"
16,NA,NA,"Methylophilus","width","0.3-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Methylophilaceae",32011,"family"
1740,NA,NA,"Thermodesulfobacterium","width","0.3-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Thermodesulfobacteriaceae",188711,"family"
213484,NA,NA,"Vampirovibrio","width","0.3-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Vampirovibrionales",2211217,"order"
246875,NA,NA,"Algoriphagus","width","0.3-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Cyclobacteriaceae",563798,"family"
1707,NA,NA,"Cellulomonas","width","0.3-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Cellulomonadaceae",85016,"family"
102106,NA,NA,"Collinsella","width","0.3-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Coriobacteriaceae",84107,"family"
499551,NA,NA,"Methanolinea","width","0.3-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Methanoregulaceae",1198451,"family"
543311,NA,NA,"Parvimonas","width","0.3-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Peptoniphilaceae",1570339,"family"
323449,NA,NA,"Pontibacter","width","0.3-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Hymenobacteraceae",1853232,"family"
33973,NA,NA,"Acidobacterium","width","0.3-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Acidobacteriaceae",204434,"family"
830,NA,NA,"Butyrivibrio","width","0.3-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Lachnospiraceae",186803,"family"
283,NA,NA,"Comamonas","width","0.3-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Comamonadaceae",80864,"family"
190323,NA,NA,"Plantibacter","width","0.3-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Microbacteriaceae",85023,"family"
84406,NA,NA,"Virgibacillus","width","0.3-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Bacillaceae",186817,"family"
836,NA,NA,"Porphyromonas","width","0.3-1","Bergey's Manual","exp","sometimes","high","µm","genus","Porphyromonadaceae",171551,"family"
642,NA,NA,"Aeromonas","width","0.3-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Aeromonadaceae",84642,"family"
99,NA,NA,"Ancylobacter","width","0.3-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Xanthobacteraceae",335928,"family"
698776,NA,NA,"Cellulosilyticum","width","0.3-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Lachnospiraceae",186803,"family"
74968,NA,NA,"Ferroplasma","width","0.3-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Ferroplasmaceae",90142,"family"
570,NA,NA,"Klebsiella","width","0.3-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Enterobacteriaceae",543,"family"
745,NA,NA,"Pasteurella","width","0.3-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Pasteurellaceae",712,"family"
1645,NA,NA,"Renibacterium","width","0.3-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Micrococcaceae",1268,"family"
29330,NA,NA,"Alicyclobacillus","width","0.3-1.1","Bergey's Manual","exp","sometimes","high","µm","genus","Alicyclobacillaceae",186823,"family"
1091,NA,NA,"Chlorobium","width","0.3-1.1","Bergey's Manual","exp","sometimes","high","µm","genus","Chlorobiaceae",191412,"family"
522,NA,NA,"Acidiphilium","width","0.3-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Acetobacteraceae",433,"family"
875170,NA,NA,"Celeribacter","width","0.3-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Roseobacteraceae",2854170,"family"
429014,NA,NA,"Desulfopila","width","0.3-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfocapsaceae",2886822,"family"
303379,NA,NA,"Herminiimonas","width","0.3-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Oxalobacteraceae",75682,"family"
81,NA,NA,"Hyphomicrobium","width","0.3-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Hyphomicrobiaceae",45401,"family"
35798,NA,NA,"Nitrosospira","width","0.3-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Nitrosomonadaceae",206379,"family"
448176,NA,NA,"Granulicoccus","width","0.3-1.4","Bergey's Manual","exp","sometimes","high","µm","genus","Propionibacteriaceae",31957,"family"
1263,NA,NA,"Ruminococcus","width","0.3-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Oscillospiraceae",216572,"family"
626,NA,NA,"Xenorhabdus","width","0.3-2","Bergey's Manual","exp","sometimes","high","µm","genus","Morganellaceae",1903414,"family"
29404,NA,NA,"Microlunatus","width","0.3-2.0","Bergey's Manual","exp","sometimes","high","µm","genus","Propionibacteriaceae",31957,"family"
1562,NA,NA,"Desulfotomaculum","width","0.3-2.5","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfotomaculaceae",2937910,"family"
2308,NA,NA,"Pyrodictium","width","0.3-2.5","Bergey's Manual","exp","sometimes","high","µm","genus","Pyrodictiaceae",2307,"family"
54249,NA,NA,"Thermodiscus","width","0.3-3","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfurococcaceae",2272,"family"
203861,NA,NA,"Aegyptianella","width","0.3-4","Bergey's Manual","exp","sometimes","high","µm","genus","Anaplasmataceae",942,"family"
58113,NA,NA,"Glycomyces","width","0.35-0.40","Bergey's Manual","exp","sometimes","high","µm","genus","Glycomycetaceae",85034,"family"
343334,NA,NA,"Costertonia","width","0.35-0.41","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
939,NA,NA,"Calderobacterium","width","0.35-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Aquificaceae",64898,"family"
193568,NA,NA,"Nanoarchaeum","width","0.35-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Nanoarchaeaceae",1890941,"family"
28050,NA,NA,"Lachnospira","width","0.35-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Lachnospiraceae",186803,"family"
292833,NA,NA,"Rhabdochlamydia","width","0.35-4","Bergey's Manual","exp","sometimes","high","µm","genus","Rhabdochlamydiaceae",689704,"family"
713,NA,NA,"Actinobacillus","width","0.4-0.1","Bergey's Manual","exp","sometimes","high","µm","genus","Pasteurellaceae",712,"family"
261827,NA,NA,"Algibacter","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
2713,NA,NA,"Aquifex","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Aquificaceae",64898,"family"
41275,NA,NA,"Brevundimonas","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Caulobacteraceae",76892,"family"
64159,NA,NA,"Desulfurobacterium","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfurobacteriaceae",558314,"family"
332102,NA,NA,"Fluviicola","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Crocinitomicaceae",1853230,"family"
311207,NA,NA,"Gaetbulibacter","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
2349,NA,NA,"Haliscomenobacter","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Haliscomenobacteraceae",1937961,"family"
291183,NA,NA,"Lacinutrix","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
475965,NA,NA,"Levilinea","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Anaerolineaceae",292628,"family"
1637,NA,NA,"Listeria","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Listeriaceae",186820,"family"
527198,NA,NA,"Mariniflexile","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
232115,NA,NA,"Mesonia","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
2022711,NA,NA,"Methanonatronarchaeum","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Methanonatronarchaeaceae",2202724,"family"
2202,NA,NA,"Methanospirillum","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Methanospirillaceae",196137,"family"
518733,NA,NA,"Microterricola","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Microbacteriaceae",85023,"family"
518733,NA,NA,"Phycicola","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Microbacteriaceae",85023,"family"
59732,NA,NA,"Sejongia","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Weeksellaceae",2762318,"family"
129001,NA,NA,"Syntrophothermus","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Syntrophomonadaceae",68298,"family"
104267,NA,NA,"Tenacibaculum","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
76632,NA,NA,"Thermobacillus","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Paenibacillaceae",186822,"family"
933,NA,NA,"Thioalkalimicrobium","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Piscirickettsiaceae",135616,"family"
237444,NA,NA,"Ulvibacter","width","0.4-0.5","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
146937,NA,NA,"Azospira","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Rhodocyclaceae",75787,"family"
75,NA,NA,"Caulobacter","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Caulobacteraceae",76892,"family"
146813,NA,NA,"Dendrosporobacter","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Sporomusaceae",1843490,"family"
363408,NA,NA,"Donghaeana","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
49279,NA,NA,"Gelidibacter","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
32636,NA,NA,"Halothermothrix","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Halanaerobiaceae",972,"family"
331525,NA,NA,"Kribbia","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Intrasporangiaceae",85021,"family"
475961,NA,NA,"Longilinea","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Anaerolineaceae",292628,"family"
83614,NA,NA,"Luteimonas","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Xanthomonadaceae",32033,"family"
74317,NA,NA,"Maricaulis","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Maricaulaceae",2800061,"family"
61655,NA,NA,"Methylorhabdus","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Hyphomicrobiaceae",45401,"family"
33882,NA,NA,"Microbacterium","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Microbacteriaceae",85023,"family"
2050,NA,NA,"Mobiluncus","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Actinomycetaceae",2049,"family"
112987,NA,NA,"Neochlamydia","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Parachlamydiaceae",92713,"family"
196084,NA,NA,"Okibacterium","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Microbacteriaceae",85023,"family"
846,NA,NA,"Oxalobacter","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Oxalobacteraceae",75682,"family"
83551,NA,NA,"Parachlamydia","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Parachlamydiaceae",92713,"family"
59740,NA,NA,"Persicobacter","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Persicobacteraceae",1853234,"family"
177971,NA,NA,"Shuttleworthia","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Lachnospiraceae",186803,"family"
83770,NA,NA,"Succinivibrio","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Succinivibrionaceae",83763,"family"
2420,NA,NA,"Thermosipho","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Fervidobacteriaceae",1643950,"family"
106633,NA,NA,"Thioalkalivibrio","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Ectothiorhodospiraceae",72276,"family"
286104,NA,NA,"Winogradskyella","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
338,NA,NA,"Xanthomonas","width","0.4-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Xanthomonadaceae",32033,"family"
285105,NA,NA,"Tepidimicrobium","width","0.4-0.6 ;","Bergey's Manual","exp","sometimes","high","µm","genus","Tissierellaceae",1737406,"family"
114627,NA,NA,"Alkaliphilus","width","0.4-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Clostridiaceae",31979,"family"
178469,NA,NA,"Arenibacter","width","0.4-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
76886,NA,NA,"Caldivirga","width","0.4-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Thermoproteaceae",2267,"family"
182639,NA,NA,"Kribbella","width","0.4-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Kribbellaceae",2726069,"family"
283735,NA,NA,"Leeuwenhoekiella","width","0.4-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
NA,NA,NA,"Levispirillum","width","0.4-0.7","Bergey's Manual","exp","sometimes","high","µm",NA,NA,NA,NA
40136,NA,NA,"Oligotropha","width","0.4-0.7","Bergey's Manual","exp","sometimes","high","µm",NA,NA,NA,NA
