"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
651457,NA,NA,"Kosmotoga olearia","optimal ph",6.8,"The Microbe Directory","exp","usually","low","species","Kosmotoga",651456,"genus"
420952,NA,NA,"Burkholderia bryophila","optimal ph",6.8,"The Microbe Directory","exp","usually","low","species","Paraburkholderia",1822464,"genus"
336988,NA,NA,"Oenococcus kitaharae","optimal ph",6.8,"The Microbe Directory","exp","usually","low","species","Oenococcus",46254,"genus"
42838,NA,NA,"Ammonifex degensii","optimal ph",6.8,"The Microbe Directory","exp","usually","low","species","Ammonifex",42837,"genus"
1525,NA,NA,"Moorella thermoacetica","optimal ph",6.8,"The Microbe Directory","exp","usually","low","species","Moorella",44260,"genus"
88688,NA,NA,"Caulobacter segnis","optimal ph",6.8,"The Microbe Directory","exp","usually","low","species","Caulobacter",75,"genus"
1509,NA,NA,"Clostridium sporogenes","optimal ph",6.8,"The Microbe Directory","exp","usually","low","species","Clostridium",1485,"genus"
313985,NA,NA,"Geobacter lovleyi","optimal ph",6.85,"The Microbe Directory","exp","usually","low","species","Trichlorobacter",115782,"genus"
231455,NA,NA,"Dyella japonica","optimal ph",6.85,"The Microbe Directory","exp","usually","low","species","Dyella",231454,"genus"
120576,NA,NA,"Brucella pinnipedialis","optimal ph",6.85,"The Microbe Directory","exp","usually","low","species","Brucella",234,"genus"
587753,NA,NA,"Pseudomonas chlororaphis","optimal ph",6.9,"The Microbe Directory","exp","usually","low","species","Pseudomonas",286,"genus"
45075,NA,NA,"Legionella shakespearei","optimal ph",6.9,"The Microbe Directory","exp","usually","low","species","Legionella",445,"genus"
36861,NA,NA,"Thiobacillus denitrificans","optimal ph",6.9,"The Microbe Directory","exp","usually","low","species","Thiobacillus",919,"genus"
36873,NA,NA,"Burkholderia xenovorans","optimal ph",6.9,"The Microbe Directory","exp","usually","low","species","Paraburkholderia",1822464,"genus"
146826,NA,NA,"Halorhabdus utahensis","optimal ph",6.9,"The Microbe Directory","exp","usually","low","species","Halorhabdus",146825,"genus"
187145,NA,NA,"Caldithrix abyssi","optimal ph",6.9,"The Microbe Directory","exp","usually","low","species","Caldithrix",187144,"genus"
261685,NA,NA,"Thermosinus carboxydivorans","optimal ph",6.9,"The Microbe Directory","exp","usually","low","species","Thermosinus",261684,"genus"
1035,NA,NA,"Afipia felis","optimal ph",6.9,"The Microbe Directory","exp","usually","low","species","Afipia",1033,"genus"
357794,NA,NA,"Psychromonas ingrahamii","optimal ph",6.95,"The Microbe Directory","exp","usually","low","species","Psychromonas",67572,"genus"
259354,NA,NA,"Desulfatibacillum alkenivorans","optimal ph",6.95,"The Microbe Directory","exp","usually","low","species","Desulfatibacillum",218207,"genus"
97477,NA,NA,"Anaerobaculum mobile","optimal ph",6.95,"The Microbe Directory","exp","usually","low","species","Acetomicrobium",49894,"genus"
244596,NA,NA,"Hoeflea phototrophica","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Hoeflea",274591,"genus"
271155,NA,NA,"Flavobacterium antarcticum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Flavobacterium",237,"genus"
1079800,NA,NA,"Rhizobium mesoamericanum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Rhizobium",379,"genus"
1120045,NA,NA,"Rhizobium grahamii","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Rhizobium",379,"genus"
253245,NA,NA,"Owenweeksia hongkongensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Owenweeksia",267986,"genus"
860,NA,NA,"Fusobacterium periodonticum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Fusobacterium",848,"genus"
1148157,NA,NA,"Acinetobacter oleivorans","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Acinetobacter",469,"genus"
633701,NA,NA,"Prevotella saccharolytica","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Prevotella",838,"genus"
195,NA,NA,"Campylobacter coli","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Campylobacter",194,"genus"
196,NA,NA,"Campylobacter fetus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Campylobacter",194,"genus"
201,NA,NA,"Campylobacter lari","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Campylobacter",194,"genus"
55206,NA,NA,"Spirochaeta smaragdinae","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Sediminispirochaeta",1911556,"genus"
1332080,NA,NA,"Sphingobium baderi","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Sphingobium",165695,"genus"
254408,NA,NA,"Singularimonas variicoloris","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Solimonas",413435,"genus"
105972,NA,NA,"Methylosarcina fibrata","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Methylosarcina",160800,"genus"
138074,NA,NA,"Serratia symbiotica","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Serratia",613,"genus"
67581,NA,NA,"Streptomyces viridosporus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Streptomyces",1883,"genus"
29471,NA,NA,"Pectobacterium atrosepticum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Pectobacterium",122277,"genus"
379347,NA,NA,"Ruegeria mobilis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Tritonibacter",2083206,"genus"
508770,NA,NA,"Sciscionella marina","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Sciscionella",596495,"genus"
483937,NA,NA,"Paenibacillus riograndensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Paenibacillus",44249,"genus"
553384,NA,NA,"Alishewanella agri","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Alishewanella",111142,"genus"
849,NA,NA,"Fusobacterium gonidiaformans","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Fusobacterium",848,"genus"
850,NA,NA,"Fusobacterium mortiferum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Fusobacterium",848,"genus"
851,NA,NA,"Fusobacterium nucleatum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Fusobacterium",848,"genus"
1203471,NA,NA,"Geobacter daltonii","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Geotalea",2910589,"genus"
2290,NA,NA,"Desulfobacter curvatus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Desulfobacter",2289,"genus"
293,NA,NA,"Brevundimonas diminuta","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Brevundimonas",41275,"genus"
979,NA,NA,"Cellulophaga lytica","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Cellulophaga",104264,"genus"
203,NA,NA,"Campylobacter rectus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Campylobacter",194,"genus"
824,NA,NA,"Campylobacter gracilis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Campylobacter",194,"genus"
487,NA,NA,"Neisseria meningitidis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Neisseria",482,"genus"
126385,NA,NA,"Providencia alcalifaciens","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Providencia",586,"genus"
200,NA,NA,"Campylobacter curvus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Campylobacter",194,"genus"
28080,NA,NA,"Campylobacter upsaliensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Campylobacter",194,"genus"
827,NA,NA,"Campylobacter ureolyticus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Campylobacter",194,"genus"
197,NA,NA,"Campylobacter jejuni","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Campylobacter",194,"genus"
63363,NA,NA,"Aquifex aeolicus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Aquifex",2713,"genus"
482957,NA,NA,"Burkholderia lata","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Burkholderia",32008,"genus"
550,NA,NA,"Enterobacter cloacae","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Enterobacter",547,"genus"
636,NA,NA,"Edwardsiella tarda","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Edwardsiella",635,"genus"
1076,NA,NA,"Rhodopseudomonas palustris","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Rhodopseudomonas",1073,"genus"
191389,NA,NA,"Leifsonia rubra","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Leifsonia",110932,"genus"
368405,NA,NA,"Glaciecola chathamensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Paraglaciecola",1621534,"genus"
1288027,NA,NA,"Arcticibacter svalbardensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Arcticibacter",1288026,"genus"
752140,NA,NA,"Pedobacter arcticus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Pedobacter",84567,"genus"
498301,NA,NA,"Flavobacterium rivuli","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Flavobacterium",237,"genus"
398037,NA,NA,"Segetibacter koreensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Segetibacter",460073,"genus"
79329,NA,NA,"Chitinophaga pinensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Chitinophaga",79328,"genus"
252970,NA,NA,"Burkholderia phenoliruptrix","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Paraburkholderia",1822464,"genus"
467094,NA,NA,"Ilumatobacter coccoidneus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Ilumatobacter",682522,"genus"
70995,NA,NA,"Lewinella cohaerens","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Lewinella",70994,"genus"
70998,NA,NA,"Lewinella persica","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Lewinella",70994,"genus"
454586,NA,NA,"Pedobacter agri","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Pedobacter",84567,"genus"
431553,NA,NA,"Spirosoma luteum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Spirosoma",107,"genus"
431554,NA,NA,"Spirosoma spitsbergense","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Spirosoma",107,"genus"
291968,NA,NA,"Acaricomes phytoseiuli","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Acaricomes",291967,"genus"
420402,NA,NA,"Marinobacterium rhizophilum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Marinobacterium",48075,"genus"
53461,NA,NA,"Nakamurella multipartita","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Nakamurella",53460,"genus"
101689,NA,NA,"Tetrasphaera elongata","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Phycicoccus",367298,"genus"
54571,NA,NA,"Streptomyces venezuelae","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Streptomyces",1883,"genus"
365349,NA,NA,"Pelosinus fermentans","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Pelosinus",365348,"genus"
2296,NA,NA,"Desulfobacterium autotrophicum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Desulforapulum",2904687,"genus"
1131703,NA,NA,"Sphaerochaeta globosa","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Sphaerochaeta",399320,"genus"
984,NA,NA,"Pedobacter heparinus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Pedobacter",84567,"genus"
651143,NA,NA,"Fibrella aestuarina","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Fibrella",861914,"genus"
225422,NA,NA,"Oceanibulbus indolifex","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Sulfitobacter",60136,"genus"
541095,NA,NA,"Corynebacterium lubricantis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Corynebacterium",1716,"genus"
94254,NA,NA,"Dyadobacter fermentans","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Dyadobacter",120831,"genus"
1341165,NA,NA,"Flavobacterium enshiense","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Flavobacterium",237,"genus"
632569,NA,NA,"Saccharomonospora marina","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Saccharomonospora",1851,"genus"
137779,NA,NA,"Pseudoalteromonas flavipulchra","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Pseudoalteromonas",53246,"genus"
36821,NA,NA,"Gordonia amarae","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Gordonia",2053,"genus"
293089,NA,NA,"Martelella mediterranea","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Martelella",293088,"genus"
396323,NA,NA,"Acinetobacter brisouii","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Acinetobacter",469,"genus"
756892,NA,NA,"Acinetobacter indicus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Acinetobacter",469,"genus"
544911,NA,NA,"Massilia niastensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Massilia",149698,"genus"
365489,NA,NA,"Dyadobacter beijingensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Dyadobacter",120831,"genus"
746032,NA,NA,"Mobilicoccus pelagius","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Mobilicoccus",984996,"genus"
182640,NA,NA,"Kribbella flavida","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Kribbella",182639,"genus"
70993,NA,NA,"Flexithrix dorotheae","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Flexithrix",70992,"genus"
221066,NA,NA,"Kordia algicida","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Kordia",221065,"genus"
451374,NA,NA,"Rudanella lutea","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Rudanella",451373,"genus"
859,NA,NA,"Fusobacterium necrophorum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Fusobacterium",848,"genus"
404386,NA,NA,"Nonomuraea coxensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Nonomuraea",83681,"genus"
665550,NA,NA,"Dietzia alimentaria","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Dietzia",37914,"genus"
758826,NA,NA,"Acidovorax radicis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Acidovorax",12916,"genus"
225194,NA,NA,"Geobacter bemidjiensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Citrifermentans",2883512,"genus"
181663,NA,NA,"Desulfococcus oleovorans","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Desulfosudis",2904716,"genus"
28108,NA,NA,"Alteromonas macleodii","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Alteromonas",226,"genus"
230105,NA,NA,"Methylophaga aminisulfidivorans","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Methylophaga",40222,"genus"
142877,NA,NA,"Desulfitobacterium metallireducens","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Desulfitobacterium",36853,"genus"
1993,NA,NA,"Actinomadura madurae","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Actinomadura",1988,"genus"
262776,NA,NA,"Rhodococcus imtechensis","optimal ph",7,"The Microbe Directory","exp","usually","low",NA,NA,NA,NA
111564,NA,NA,"Kineosphaera limosa","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Kineosphaera",211469,"genus"
186189,NA,NA,"Xylanimonas cellulosilytica","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Xylanimonas",186188,"genus"
427754,NA,NA,"Humibacter albus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Humibacter",427753,"genus"
1711,NA,NA,"Cellulomonas flavigena","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Cellulomonas",1707,"genus"
1078471,NA,NA,"Serinicoccus profundi","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Serinicoccus",265976,"genus"
661979,NA,NA,"Brachybacterium squillarum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Brachybacterium",43668,"genus"
381445,NA,NA,"Amycolatopsis nigrescens","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Amycolatopsis",1813,"genus"
310298,NA,NA,"Bacteroides coprocola","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Phocaeicola",909656,"genus"
147206,NA,NA,"Collinsella stercoris","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Collinsella",102106,"genus"
316277,NA,NA,"Syntrophus aciditrophicus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Syntrophus",43773,"genus"
189691,NA,NA,"Paenibacillus elgii","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Paenibacillus",44249,"genus"
989,NA,NA,"Marinilabilia salmonicolor","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Marinilabilia",59738,"genus"
471825,NA,NA,"Haloplasma contractile","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Haloplasma",471824,"genus"
1265690,NA,NA,"Nafulsella turpanensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Nafulsella",1265689,"genus"
459527,NA,NA,"Saccharibacillus kuerlensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Saccharibacillus",456492,"genus"
905,NA,NA,"Acidaminococcus fermentans","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Acidaminococcus",904,"genus"
2203,NA,NA,"Methanospirillum hungatei","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Methanospirillum",2202,"genus"
256839,NA,NA,"Shewanella decolorationis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Shewanella",22,"genus"
228574,NA,NA,"Paenibacillus lactis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Paenibacillus",44249,"genus"
671218,NA,NA,"Alloprevotella rava","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Alloprevotella",1283313,"genus"
152500,NA,NA,"Burkholderia dolosa","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Burkholderia",32008,"genus"
1719,NA,NA,"Corynebacterium pseudotuberculosis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Corynebacterium",1716,"genus"
626929,NA,NA,"Bacteroides clarus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Bacteroides",816,"genus"
33034,NA,NA,"Anaerococcus prevotii","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Anaerococcus",165779,"genus"
1287055,NA,NA,"Brachyspira hampsonii","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Brachyspira",29521,"genus"
1069073,NA,NA,"Amycolatopsis halophila","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Haloechinothrix",1425377,"genus"
154046,NA,NA,"Clostridium hathewayi","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Hungatella",1649459,"genus"
54120,NA,NA,"Methanoplanus petrolearius","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Methanolacinia",230355,"genus"
83984,NA,NA,"Methanocorpusculum labreanum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Methanocorpusculum",2192,"genus"
570267,NA,NA,"Methanocella paludicola","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Methanocella",570266,"genus"
119484,NA,NA,"Syntrophobacter fumaroxidans","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Syntrophobacter",29526,"genus"
59840,NA,NA,"Paenibacillus curdlanolyticus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Paenibacillus",44249,"genus"
284016,NA,NA,"Phenylobacterium zucineum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Phenylobacterium",20,"genus"
343517,NA,NA,"Paenibacillus barengoltzii","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Paenibacillus",44249,"genus"
151276,NA,NA,"Bacteroides coprosuis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Bacteroides",816,"genus"
491921,NA,NA,"Megamonas rupellensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Megamonas",158846,"genus"
1493,NA,NA,"Clostridium cellulovorans","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Clostridium",1485,"genus"
45497,NA,NA,"Clostridium ultunense","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Schnuerera",2794837,"genus"
1479,NA,NA,"Bacillus smithii","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Bacillus",1386,"genus"
29405,NA,NA,"Microlunatus phosphovorus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Microlunatus",29404,"genus"
33029,NA,NA,"Anaerococcus hydrogenalis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Anaerococcus",165779,"genus"
33032,NA,NA,"Anaerococcus lactolyticus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Anaerococcus",165779,"genus"
453962,NA,NA,"Halomonas lutea","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Halomonas",2745,"genus"
35756,NA,NA,"Corynebacterium pilosum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Corynebacterium",1716,"genus"
419005,NA,NA,"Prevotella amnii","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Prevotella",838,"genus"
626932,NA,NA,"Alistipes indistinctus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Alistipes",239759,"genus"
76517,NA,NA,"Campylobacter hominis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Campylobacter",194,"genus"
387090,NA,NA,"Bacteroides coprophilus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Phocaeicola",909656,"genus"
626933,NA,NA,"Odoribacter laneus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Odoribacter",283168,"genus"
626940,NA,NA,"Phascolarctobacterium succinatutens","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Phascolarctobacterium",33024,"genus"
626935,NA,NA,"Collinsella tanakaei","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Collinsella",102106,"genus"
133926,NA,NA,"Olsenella uli","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Olsenella",133925,"genus"
1017,NA,NA,"Capnocytophaga gingivalis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Capnocytophaga",1016,"genus"
28025,NA,NA,"Bifidobacterium animalis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Bifidobacterium",1678,"genus"
40518,NA,NA,"Ruminococcus bromii","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Ruminococcus",1263,"genus"
1234606,NA,NA,"Gayadomonas joobiniege","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Gayadomonas",1234605,"genus"
269261,NA,NA,"Nitratifractor salsuginis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Nitratifractor",269260,"genus"
288022,NA,NA,"Kordiimonas gwangyangensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Kordiimonas",288021,"genus"
179628,NA,NA,"Clostridium colicanis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Clostridium",1485,"genus"
2201,NA,NA,"Methanofollis liminatans","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Methanofollis",81416,"genus"
2315,NA,NA,"Methanoplanus limicola","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Methanoplanus",2314,"genus"
60847,NA,NA,"Halogeometricum borinquense","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Halogeometricum",60846,"genus"
47055,NA,NA,"Dethiosulfovibrio peptidovorans","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Dethiosulfovibrio",47054,"genus"
591197,NA,NA,"Ignavibacterium album","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Ignavibacterium",795750,"genus"
1175445,NA,NA,"Methanocella arvoryzae","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Methanocella",570266,"genus"
55218,NA,NA,"Ruegeria lacuscaerulensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Ruegeria",97050,"genus"
370323,NA,NA,"Haloterrigena limicola","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Haloterrigena",121871,"genus"
263906,NA,NA,"Methanolinea tarda","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Methanolinea",499551,"genus"
458033,NA,NA,"Candidatus Chloracidobacterium thermophilum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Chloracidobacterium",458032,"genus"
167964,NA,NA,"Anaerolinea thermophila","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Anaerolinea",233189,"genus"
108819,NA,NA,"Coprothermobacter platensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Coprothermobacter",68335,"genus"
649746,NA,NA,"Anaerobaculum hydrogeniformans","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Acetomicrobium",49894,"genus"
28262,NA,NA,"Thermodesulfovibrio yellowstonii","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Thermodesulfovibrio",28261,"genus"
177758,NA,NA,"Thermotoga lettingae","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Pseudothermotoga",1643951,"genus"
145262,NA,NA,"Methanothermobacter thermautotrophicus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Methanothermobacter",145260,"genus"
166501,NA,NA,"Thermobaculum terrenum","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Thermobaculum",262406,"genus"
186192,NA,NA,"Marinithermus hydrothermalis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Marinithermus",186191,"genus"
501497,NA,NA,"Thermodesulfatator atlanticus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Thermodesulfatator",241192,"genus"
413889,NA,NA,"Caldicellulosiruptor kronotskyensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Caldicellulosiruptor",44000,"genus"
583357,NA,NA,"Thermoanaerobacter mathranii","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Thermoanaerobacter",1754,"genus"
52766,NA,NA,"Caldicellulosiruptor lactoaceticus","optimal ph",7,"The Microbe Directory","exp","usually","low",NA,NA,NA,NA
2337,NA,NA,"Thermotoga neapolitana","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Thermotoga",2335,"genus"
52765,NA,NA,"Caldicellulosiruptor kristjanssonii","optimal ph",7,"The Microbe Directory","exp","usually","low",NA,NA,NA,NA
717609,NA,NA,"Caldicellulosiruptor obsidiansis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Caldicellulosiruptor",44000,"genus"
413888,NA,NA,"Caldicellulosiruptor hydrothermalis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Caldicellulosiruptor",44000,"genus"
29292,NA,NA,"Pyrococcus abyssi","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Pyrococcus",2260,"genus"
1401027,NA,NA,"Flavobacterium limnosediminis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Flavobacterium",237,"genus"
539813,NA,NA,"Enterobacter mori","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Enterobacter",547,"genus"
404011,NA,NA,"Shewanella piezotolerans","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Shewanella",22,"genus"
74313,NA,NA,"Brevundimonas subvibrioides","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Brevundimonas",41275,"genus"
29461,NA,NA,"Brucella suis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Brucella",234,"genus"
332056,NA,NA,"Sphingobium japonicum","optimal ph",7,"The Microbe Directory","exp","usually","low",NA,NA,NA,NA
1218315,NA,NA,"Brucella inopinata","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Brucella",234,"genus"
1336,NA,NA,"Streptococcus equi","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Streptococcus",1301,"genus"
29459,NA,NA,"Brucella melitensis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Brucella",234,"genus"
235,NA,NA,"Brucella abortus","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Brucella",234,"genus"
817,NA,NA,"Bacteroides fragilis","optimal ph",7,"The Microbe Directory","exp","usually","low","species","Bacteroides",816,"genus"
