"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
57676,NA,NA,"Rhizobium mongolense","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Rhizobium",379,"genus"
328813,NA,NA,"Alistipes onderdonkii","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Alistipes",239759,"genus"
33035,NA,NA,"Blautia producta","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Blautia",572511,"genus"
40520,NA,NA,"Ruminococcus obeum","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Blautia",572511,"genus"
844,NA,NA,"Wolinella succinogenes","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Wolinella",843,"genus"
498055,NA,NA,"Arenimonas oryziterrae","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Arenimonas",490567,"genus"
1596,NA,NA,"Lactobacillus gasseri","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Lactobacillus",1578,"genus"
147802,NA,NA,"Lactobacillus iners","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Lactobacillus",1578,"genus"
1588,NA,NA,"Lactobacillus hilgardii","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Lentilactobacillus",2767893,"genus"
1614,NA,NA,"Lactobacillus fructivorans","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Fructilactobacillus",2767881,"genus"
129052,NA,NA,"Catelliglobosispora koreensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Catelliglobosispora",1121253,"genus"
41,NA,NA,"Stigmatella aurantiaca","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Stigmatella",40,"genus"
1406,NA,NA,"Paenibacillus polymyxa","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
1836,NA,NA,"Saccharopolyspora erythraea","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Saccharopolyspora",1835,"genus"
1901,NA,NA,"Streptomyces clavuligerus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
1902,NA,NA,"Streptomyces coelicolor","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
1332080,NA,NA,"Sphingobium baderi","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Sphingobium",165695,"genus"
71995,NA,NA,"Paenibacillus vortex","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
130049,NA,NA,"Paenibacillus dendritiformis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
483937,NA,NA,"Paenibacillus riograndensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
34,NA,NA,"Myxococcus xanthus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Myxococcus",32,"genus"
80816,NA,NA,"Haliangium ochraceum","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Haliangium",162027,"genus"
1911,NA,NA,"Streptomyces griseus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
40990,NA,NA,"Saccharomonospora glauca","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Saccharomonospora",1851,"genus"
60894,NA,NA,"Saccharopolyspora spinosa","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Saccharopolyspora",1835,"genus"
75294,NA,NA,"Saccharomonospora xinjiangensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Saccharomonospora",1851,"genus"
159743,NA,NA,"Paenibacillus terrae","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
169176,NA,NA,"Novosphingobium tardaugens","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Caenibius",2827482,"genus"
379896,NA,NA,"Paenibacillus fonticola","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
459527,NA,NA,"Saccharibacillus kuerlensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Saccharibacillus",456492,"genus"
632569,NA,NA,"Saccharomonospora marina","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Saccharomonospora",1851,"genus"
998084,NA,NA,"Streptomyces himastatinicus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
1003110,NA,NA,"Verrucosispora maris","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Micromonospora",1873,"genus"
79209,NA,NA,"Desulfosporosinus meridiei","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Desulfosporosinus",79206,"genus"
1563,NA,NA,"Desulfosporosinus orientis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Desulfosporosinus",79206,"genus"
1908,NA,NA,"Streptomyces globisporus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
1912,NA,NA,"Streptomyces hygroscopicus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
1969,NA,NA,"Streptomyces chartreusis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
210512,NA,NA,"Sandarakinorhabdus limnophila","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Sandarakinorhabdus",362865,"genus"
2066,NA,NA,"Kitasatospora setae","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Kitasatospora",2063,"genus"
2078,NA,NA,"Sporolactobacillus inulinus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Sporolactobacillus",2077,"genus"
29303,NA,NA,"Streptomyces cattleya","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
33903,NA,NA,"Streptomyces avermitilis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
35619,NA,NA,"Streptomyces griseoflavus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
35751,NA,NA,"Sporichthya polymorpha","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Sporichthya",35750,"genus"
40567,NA,NA,"Actinosynnema mirum","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Actinosynnema",40566,"genus"
40988,NA,NA,"Saccharomonospora azurea","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Saccharomonospora",1851,"genus"
40989,NA,NA,"Saccharomonospora cyanea","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Saccharomonospora",1851,"genus"
42235,NA,NA,"Streptomyces bottropensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
231455,NA,NA,"Dyella japonica","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Dyella",231454,"genus"
42684,NA,NA,"Streptomyces collinus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
47850,NA,NA,"Micromonospora aurantiaca","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Micromonospora",1873,"genus"
58343,NA,NA,"Streptomyces canus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
59840,NA,NA,"Paenibacillus curdlanolyticus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
59893,NA,NA,"Paenibacillus peoriae","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
61624,NA,NA,"Paenibacillus mucilaginosus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
67294,NA,NA,"Streptomyces filamentosus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
67299,NA,NA,"Streptomyces flavogriseus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
67581,NA,NA,"Streptomyces ghanaensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
68202,NA,NA,"Streptomyces fulvissimus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low",NA,NA,NA,NA
254408,NA,NA,"Singularimonas variicoloris","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Solimonas",413435,"genus"
68204,NA,NA,"Streptomyces gancidicus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
68213,NA,NA,"Streptomyces griseoaurantiacus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
68570,NA,NA,"Streptomyces albulus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
113565,NA,NA,"Actinoplanes globisporus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Actinoplanes",1865,"genus"
114687,NA,NA,"Streptomyces auratus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
155975,NA,NA,"Actinokineospora enzanensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Actinokineospora",39845,"genus"
168695,NA,NA,"Salinispora tropica","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Salinispora",168694,"genus"
168697,NA,NA,"Salinispora arenicola","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Salinispora",168694,"genus"
182640,NA,NA,"Kribbella flavida","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Kribbella",182639,"genus"
189691,NA,NA,"Paenibacillus elgii","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
363848,NA,NA,"Dyella ginsengisoli","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Dyella",231454,"genus"
196914,NA,NA,"Actinoplanes friuliensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Actinoplanes",1865,"genus"
203523,NA,NA,"Longispora albida","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Longispora",203522,"genus"
285562,NA,NA,"Streptomyces coelicoflavus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
285679,NA,NA,"Micromonospora lupini","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Micromonospora",1873,"genus"
304895,NA,NA,"Catenulispora acidiphila","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Catenulispora",414878,"genus"
343517,NA,NA,"Paenibacillus barengoltzii","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
348043,NA,NA,"Streptomyces davawensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
351187,NA,NA,"Salinispora pacifica","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Salinispora",168694,"genus"
369333,NA,NA,"Paenibacillus terrigena","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
402650,NA,NA,"Actinomycetospora chiangmaiensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Actinomycetospora",402649,"genus"
1053,NA,NA,"Halorhodospira halophila","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Halorhodospira",85108,"genus"
431596,NA,NA,"Paenibacillus ginsengihumi","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
444463,NA,NA,"Sporolactobacillus vineae","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Sporolactobacillus",2077,"genus"
228574,NA,NA,"Paenibacillus lactis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
759851,NA,NA,"Sporosarcina newyorkensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Sporosarcina",1569,"genus"
1564,NA,NA,"Desulfotomaculum ruminis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Desulforamulus",2916693,"genus"
51197,NA,NA,"Syntrophobotulus glycolicus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Syntrophobotulus",51196,"genus"
59610,NA,NA,"Desulfotomaculum reducens","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Desulforamulus",2916693,"genus"
110500,NA,NA,"Pelotomaculum thermopropionicum","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Pelotomaculum",191373,"genus"
265470,NA,NA,"Desulfurispora thermophila","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Desulfurispora",510701,"genus"
863643,NA,NA,"Thermincola potens","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Thermincola",278993,"genus"
167,NA,NA,"Treponema succinifaciens","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Treponema",157,"genus"
351052,NA,NA,"Alkalilimnicola ehrlichii","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Alkalilimnicola",133193,"genus"
51173,NA,NA,"Ureibacillus thermosphaericus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Ureibacillus",160795,"genus"
182210,NA,NA,"Desulfovibrio aespoeensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Pseudodesulfovibrio",2035811,"genus"
377615,NA,NA,"Thermobacillus composti","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Thermobacillus",76632,"genus"
2006,NA,NA,"Thermobispora bispora","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Thermobispora",147067,"genus"
129922,NA,NA,"Saccharomonospora halophila","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Saccharomonospora",1851,"genus"
208085,NA,NA,"Saccharomonospora paurometabolica","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","subspecies","Saccharomonospora iraqiensis",52698,"species"
369829,NA,NA,"Saccharomonospora saliphila","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Saccharomonospora",1851,"genus"
379067,NA,NA,"Streptomyces bingchenggensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
380174,NA,NA,"Cohnella laeviribosi","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Cohnella",329857,"genus"
135193,NA,NA,"Paenibacillus daejeonensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
140626,NA,NA,"Lachnobacterium bovis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Lachnobacterium",140625,"genus"
1859,NA,NA,"Frankia alni","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Frankia",1854,"genus"
1861,NA,NA,"Geodermatophilus obscurus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Geodermatophilus",1860,"genus"
2716812,NA,NA,"Frankia symbiont of Datisca glomerata","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Frankia",1854,"genus"
626938,NA,NA,"Succinatimonas hippei","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Succinatimonas",674963,"genus"
44250,NA,NA,"Paenibacillus alvei","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
38402,NA,NA,"Erysipelothrix tonsillarum","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Erysipelothrix",1647,"genus"
58138,NA,NA,"Desulfotomaculum acetoxidans","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Desulfofarcimen",2282742,"genus"
78057,NA,NA,"Paenibacillus popilliae","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
58135,NA,NA,"Desulfotomaculum kuznetsovii","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Desulfofundulus",2282741,"genus"
1888,NA,NA,"Streptomyces albus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Streptomyces",1883,"genus"
39486,NA,NA,"Dorea formicigenerans","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Dorea",189330,"genus"
33018,NA,NA,"Sporolactobacillus laevolacticus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Sporolactobacillus",2077,"genus"
225906,NA,NA,"Paenibacillus sanguinis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
225917,NA,NA,"Paenibacillus massiliensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Paenibacillus",44249,"genus"
1852,NA,NA,"Saccharomonospora viridis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Saccharomonospora",1851,"genus"
1076,NA,NA,"Rhodopseudomonas palustris","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Rhodopseudomonas",1073,"genus"
959,NA,NA,"Bdellovibrio bacteriovorus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Bdellovibrio",958,"genus"
293890,NA,NA,"Agromyces subbeticus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Agromyces",33877,"genus"
2736,NA,NA,"Verrucomicrobium spinosum","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Verrucomicrobium",2735,"genus"
43948,NA,NA,"Tolumonas auensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Tolumonas",43947,"genus"
83769,NA,NA,"Succinimonas amylolytica","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Succinimonas",83768,"genus"
88431,NA,NA,"Dorea longicatena","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Dorea",189330,"genus"
155892,NA,NA,"Caulobacter vibrioides","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Caulobacter",75,"genus"
165694,NA,NA,"Bartonella schoenbuchensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Bartonella",773,"genus"
270250,NA,NA,"Bartonella rattimassiliensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Bartonella",773,"genus"
401562,NA,NA,"Aureimonas ureilytica","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Aureimonas",414371,"genus"
481139,NA,NA,"Bartonella rattaustraliani","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Bartonella",773,"genus"
2121,NA,NA,"Mycoplasma orale","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Metamycoplasma",2895509,"genus"
453835,NA,NA,"Alishewanella aestuarii","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Alishewanella",111142,"genus"
29448,NA,NA,"Bradyrhizobium elkanii","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Bradyrhizobium",374,"genus"
35839,NA,NA,"Holophaga foetida","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Holophaga",35838,"genus"
40137,NA,NA,"Oligotropha carboxidovorans","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Afipia",1033,"genus"
205844,NA,NA,"Novosphingobium pentaromativorans","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Novosphingobium",165696,"genus"
88688,NA,NA,"Caulobacter segnis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Caulobacter",75,"genus"
1355477,NA,NA,"Bradyrhizobium diazoefficiens","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Bradyrhizobium",374,"genus"
1866,NA,NA,"Actinoplanes missouriensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Actinoplanes",1865,"genus"
173362,NA,NA,"Brachybacterium paraconglomeratum","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Brachybacterium",43668,"genus"
279572,NA,NA,"Agromyces italicus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Agromyces",33877,"genus"
444608,NA,NA,"Curtobacterium ginsengisoli","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Gryllotalpicola",1195526,"genus"
460086,NA,NA,"Kribbella catacumbae","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Kribbella",182639,"genus"
664638,NA,NA,"Leucobacter salsicius","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Leucobacter",55968,"genus"
204525,NA,NA,"Roseomonas cervicalis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Roseomonas",125216,"genus"
11,NA,NA,"Cellvibrio gilvus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Cellulomonas",1707,"genus"
1255,NA,NA,"Pediococcus pentosaceus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Pediococcus",1253,"genus"
1276,NA,NA,"Kytococcus sedentarius","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Kytococcus",57499,"genus"
321318,NA,NA,"Dietzia cinnamea","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Dietzia",37914,"genus"
301301,NA,NA,"Roseburia hominis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Roseburia",841,"genus"
360807,NA,NA,"Roseburia inulinivorans","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Roseburia",841,"genus"
912,NA,NA,"Nitrobacter hamburgensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Nitrobacter",911,"genus"
264574,NA,NA,"Oceanimonas smirnovii","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Oceanimonas",129577,"genus"
382464,NA,NA,"Verrucomicrobiae bacterium DG1235","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Verrucomicrobiae",203494,"class"
258591,NA,NA,"Halomonas anticariensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Halomonas",2745,"genus"
2250,NA,NA,"Halococcus morrhuae","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Halococcus",2249,"genus"
2746,NA,NA,"Halomonas elongata","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Halomonas",2745,"genus"
187452,NA,NA,"Pediococcus claussenii","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Pediococcus",1253,"genus"
33075,NA,NA,"Acidobacterium capsulatum","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Acidobacterium",33973,"genus"
158080,NA,NA,"Chromohalobacter salexigens","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Chromohalobacter",42054,"genus"
223527,NA,NA,"Halomonas boliviensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Halomonas",2745,"genus"
332168,NA,NA,"Halococcus hamelinensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Halococcus",2249,"genus"
335952,NA,NA,"Halococcus thailandensis","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Halococcus",2249,"genus"
392734,NA,NA,"Terriglobus roseus","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Terriglobus",392733,"genus"
453962,NA,NA,"Halomonas lutea","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Halomonas",2745,"genus"
53635,NA,NA,"Acidimicrobium ferrooxidans","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Acidimicrobium",53634,"genus"
131568,NA,NA,"Kineococcus radiotolerans","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Kineococcus",33981,"genus"
312284,NA,NA,"marine actinobacterium PHSC20C1","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Actinomycetia",1760,"class"
293,NA,NA,"Brevundimonas diminuta","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Brevundimonas",41275,"genus"
396389,NA,NA,"Aestuariimicrobium kwangyangense","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Aestuariimicrobium",396388,"genus"
592377,NA,NA,"Kocuria atrinae","plant pathogenity",FALSE,"The Microbe Directory","unknown","usually","low","species","Kocuria",57493,"genus"
