"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Rank","Parent_name","Parent_NCBI_ID","Parent_rank","Confidence_in_curation"
175628,NA,NA,"Gordonia paraffinivorans","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Gordonia",2053,"genus","Low"
2176,NA,NA,"Methanohalophilus mahii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Methanohalophilus",2175,"genus","Low"
171164,NA,NA,"Halosimplex carlsbadense","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Halosimplex",171163,"genus","Low"
310783,NA,NA,"Deinococcus deserti","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Deinococcus",1298,"genus","Low"
478441,NA,NA,"Halorubrum kocurii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Halorubrum",56688,"genus","Low"
504937,NA,NA,"Haloterrigena salina","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Haloterrigena",121871,"genus","Low"
563,NA,NA,"Shimwellia blattae","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Shimwellia",1335483,"genus","Low"
267368,NA,NA,"Halorubrum terrestre","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Halorubrum",56688,"genus","Low"
368623,NA,NA,"Halorubrum aidingense","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Halorubrum",56688,"genus","Low"
413812,NA,NA,"Natronococcus jeotgali","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Natronococcus",29287,"genus","Low"
503170,NA,NA,"Salisaeta longa","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Salisaeta",689697,"genus","Low"
368454,NA,NA,"Halorubrum arcis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Halorubrum",56688,"genus","Low"
229731,NA,NA,"Halobiforma lacisalsi","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Halobiforma",203193,"genus","Low"
368624,NA,NA,"Halorubrum lipolyticum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Halorubrum",56688,"genus","Low"
29549,NA,NA,"Rhodothermus marinus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Rhodothermus",29548,"genus","Low"
304736,NA,NA,"Sulfurihydrogenibium yellowstonense","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Sulfurihydrogenibium",212790,"genus","Low"
361055,NA,NA,"Rubritalea marina","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Rubritalea",361050,"genus","Low"
437507,NA,NA,"Robiginitomaculum antarcticum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Robiginitomaculum",437506,"genus","Low"
420994,NA,NA,"Sphingobium ummariense","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Sphingobium",165695,"genus","Low"
998084,NA,NA,"Streptomyces himastatinicus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Streptomyces",1883,"genus","Low"
460086,NA,NA,"Kribbella catacumbae","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Kribbella",182639,"genus","Low"
29543,NA,NA,"Pelobacter propionicus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Pelobacter",18,"genus","Low"
2734,NA,NA,"Symbiobacterium thermophilum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Symbiobacterium",2733,"genus","Low"
118000,NA,NA,"Denitrovibrio acetiphilus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Denitrovibrio",117999,"genus","Low"
1080712,NA,NA,"Methanomassiliicoccus luminyensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Methanomassiliicoccus",1080709,"genus","Low"
160846,NA,NA,"Natrialba taiwanensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Natrialba",63742,"genus","Low"
271,NA,NA,"Thermus aquaticus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Thermus",270,"genus","Low"
674529,NA,NA,"Bacteroides faecis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Bacteroides",816,"genus","Low"
147207,NA,NA,"Collinsella intestinalis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Collinsella",102106,"genus","Low"
332249,NA,NA,"Truepera radiovictrix","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Truepera",332248,"genus","Low"
49319,NA,NA,"Rubrobacter xylanophilus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Rubrobacter",42255,"genus","Low"
89053,NA,NA,"Gordonia amicalis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Gordonia",2053,"genus","Low"
219314,NA,NA,"Aeromicrobium marinum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Aeromicrobium",2040,"genus","Low"
223527,NA,NA,"Halomonas boliviensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Halomonas",2745,"genus","Low"
414778,NA,NA,"Planococcus donghaensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Planococcus",1372,"genus","Low"
446681,NA,NA,"Eudoraea adriatica","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Eudoraea",446680,"genus","Low"
334542,NA,NA,"Rhodococcus qingshengii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Rhodococcus",1827,"genus","Low"
320799,NA,NA,"Gordonia soli","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Gordonia",2053,"genus","Low"
387343,NA,NA,"Halopiger xanaduensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Halopiger",387342,"genus","Low"
120962,NA,NA,"Roseiflexus castenholzii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Roseiflexus",120961,"genus","Low"
1008460,NA,NA,"Pyrococcus yayanosii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Pyrococcus",2260,"genus","Low"
875171,NA,NA,"Celeribacter baekdonensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Celeribacter",875170,"genus","Low"
107709,NA,NA,"Opitutus terrae","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Opitutus",178440,"genus","Low"
553151,NA,NA,"Pseudomonas pelagia","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Halopseudomonas",2901189,"genus","Low"
909943,NA,NA,"SAR116 cluster alpha proteobacterium HIMB100","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Alphaproteobacteria",28211,"class","Low"
991904,NA,NA,"Polymorphum gilvum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Polymorphum",991903,"genus","Low"
1229,NA,NA,"Nitrosococcus oceani","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Nitrosococcus",1227,"genus","Low"
35797,NA,NA,"Nitrococcus mobilis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Nitrococcus",35796,"genus","Low"
654,NA,NA,"Aeromonas veronii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Aeromonas",642,"genus","Low"
2369,NA,NA,"Arhodomonas aquaeolei","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Arhodomonas",2368,"genus","Low"
53409,NA,NA,"Pseudomonas coronafaciens","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Pseudomonas",286,"genus","Low"
203192,NA,NA,"Pseudomonas chloritidismutans","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Pseudomonas",286,"genus","Low"
1033739,NA,NA,"Kurthia massiliensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Kurthia",1649,"genus","Low"
1350429,NA,NA,"Cyclobacterium qasimii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Cyclobacterium",68288,"genus","Low"
88139,NA,NA,"Modestobacter multiseptatus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Modestobacter",88138,"genus","Low"
264574,NA,NA,"Oceanimonas smirnovii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Oceanimonas",129577,"genus","Low"
395922,NA,NA,"Coraliomargarita akajimensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Coraliomargarita",442430,"genus","Low"
252394,NA,NA,"Actinoalloteichus spitiensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Actinoalloteichus",65496,"genus","Low"
305900,NA,NA,"Endozoicomonas elysicola","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Endozoicomonas",305899,"genus","Low"
351187,NA,NA,"Salinispora pacifica","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Salinispora",168694,"genus","Low"
287535,NA,NA,"Balneola vulgaris","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Balneola",455358,"genus","Low"
396389,NA,NA,"Aestuariimicrobium kwangyangense","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Aestuariimicrobium",396388,"genus","Low"
225453,NA,NA,"Yaniella halotolerans","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Yaniella",225447,"genus","Low"
444608,NA,NA,"Curtobacterium ginsengisoli","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Gryllotalpicola",1195526,"genus","Low"
103816,NA,NA,"Rhodococcus pyridinivorans","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Rhodococcus",1827,"genus","Low"
384677,NA,NA,"Ornithinimicrobium pekingense","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Ornithinimicrobium",125287,"genus","Low"
247333,NA,NA,"Serinicoccus marinus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Serinicoccus",265976,"genus","Low"
639313,NA,NA,"Amycolicicoccus subflavus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Hoyosella",697025,"genus","Low"
1032851,NA,NA,"Corynebacterium nuruki","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Corynebacterium",1716,"genus","Low"
431596,NA,NA,"Paenibacillus ginsengihumi","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Paenibacillus",44249,"genus","Low"
133453,NA,NA,"Caldilinea aerophila","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Caldilinea",233191,"genus","Low"
93929,NA,NA,"Thermotoga petrophila","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Thermotoga",2335,"genus","Low"
76980,NA,NA,"Ahrensia kielensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Ahrensia",152180,"genus","Low"
135193,NA,NA,"Paenibacillus daejeonensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Paenibacillus",44249,"genus","Low"
575200,NA,NA,"Corynebacterium maris","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Corynebacterium",1716,"genus","Low"
519440,NA,NA,"Deinococcus aquatilis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Deinococcus",1298,"genus","Low"
52022,NA,NA,"Meiothermus silvanus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Meiothermus",65551,"genus","Low"
759851,NA,NA,"Sporosarcina newyorkensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Sporosarcina",1569,"genus","Low"
500,NA,NA,"Thermomicrobium roseum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Thermomicrobium",499,"genus","Low"
1223,NA,NA,"Prochlorothrix hollandica","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Prochlorothrix",1222,"genus","Low"
1053,NA,NA,"Halorhodospira halophila","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Halorhodospira",85108,"genus","Low"
330922,NA,NA,"Psychrobacter cryohalolentis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Psychrobacter",497,"genus","Low"
418756,NA,NA,"Salinicoccus albus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Salinicoccus",45669,"genus","Low"
124252,NA,NA,"FALSEcardiopsis halotolerans","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Nocardiopsis",2013,"genus","Low"
366586,NA,NA,"Ruania albidiflava","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Ruania",626119,"genus","Low"
592377,NA,NA,"Kocuria atrinae","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Kocuria",57493,"genus","Low"
379896,NA,NA,"Paenibacillus fonticola","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Paenibacillus",44249,"genus","Low"
119434,NA,NA,"Halorubrum tebenquichense","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Halorubrum",56688,"genus","Low"
175696,NA,NA,"Thermaerobacter subterraneus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Thermaerobacter",73918,"genus","Low"
1121961,NA,NA,"Hirschia maritima","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Hirschia",2723,"genus","Low"
146919,NA,NA,"Salinibacter ruber","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Salinibacter",146918,"genus","Low"
388259,NA,NA,"Natronorubrum sulfidifaciens","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Natronorubrum",134813,"genus","Low"
1911,NA,NA,"Streptomyces griseus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Streptomyces",1883,"genus","Low"
102862,NA,NA,"Proteus penneri","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Proteus",583,"genus","Low"
239984,NA,NA,"FALSEcardiopsis ganjiahuensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Nocardiopsis",2013,"genus","Low"
364298,NA,NA,"Janibacter hoylei","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Janibacter",53457,"genus","Low"
321318,NA,NA,"Dietzia cinnamea","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Dietzia",37914,"genus","Low"
1449,NA,NA,"Amphibacillus xylanus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Amphibacillus",29331,"genus","Low"
141693,NA,NA,"FALSEcardiopsis kunsanensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Nocardiopsis",2013,"genus","Low"
68911,NA,NA,"Natrialba chahannaoensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Natrialba",63742,"genus","Low"
51173,NA,NA,"Ureibacillus thermosphaericus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Ureibacillus",160795,"genus","Low"
123783,NA,NA,"Natrialba hulunbeirensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Natrialba",63742,"genus","Low"
377615,NA,NA,"Thermobacillus composti","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Thermobacillus",76632,"genus","Low"
46355,NA,NA,"Spirochaeta africana","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Spirochaeta",146,"genus","Low"
46356,NA,NA,"Spirochaeta alkalica","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Alkalispirochaeta",2024958,"genus","Low"
39669,NA,NA,"Methanosalsum zhilinae","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Methanosalsum",196136,"genus","Low"
253107,NA,NA,"Natronolimnobius innermongolicus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Natronolimnohabitans",2765403,"genus","Low"
2020,NA,NA,"Thermomonospora curvata","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Thermomonospora",2019,"genus","Low"
61858,NA,NA,"Natronorubrum bangense","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Natronorubrum",134813,"genus","Low"
63128,NA,NA,"Natronorubrum tibetense","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Natronorubrum",134813,"genus","Low"
384638,NA,NA,"Bacteroides pectinophilus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Eubacteriales",186802,"order","Low"
515814,NA,NA,"Nesterenkonia alba","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Nesterenkonia",57494,"genus","Low"
168697,NA,NA,"Salinispora arenicola","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Salinispora",168694,"genus","Low"
118562,NA,NA,"Arthrospira platensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Arthrospira",35823,"genus","Low"
1413,NA,NA,"Bacillus cellulosilyticus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Evansella",2837485,"genus","Low"
29288,NA,NA,"Natronococcus occultus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Natronococcus",29287,"genus","Low"
33945,NA,NA,"Enterococcus avium","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Enterococcus",1350,"genus","Low"
336828,NA,NA,"Rhodonellum psychrophilum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Rhodonellum",336827,"genus","Low"
225762,NA,NA,"FALSEcardiopsis alkaliphila","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Nocardiopsis",2013,"genus","Low"
579922,NA,NA,"Indibacter alkaliphilus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Indibacter",647744,"genus","Low"
590849,NA,NA,"Nitritalea halalkaliphila","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Nitritalea",1187887,"genus","Low"
1564,NA,NA,"Desulfotomaculum ruminis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Desulforamulus",2916693,"genus","Low"
51197,NA,NA,"Syntrophobotulus glycolicus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Syntrophobotulus",51196,"genus","Low"
59610,NA,NA,"Desulfotomaculum reducens","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Desulforamulus",2916693,"genus","Low"
110500,NA,NA,"Pelotomaculum thermopropionicum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Pelotomaculum",191373,"genus","Low"
265470,NA,NA,"Desulfurispora thermophila","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Desulfurispora",510701,"genus","Low"
863643,NA,NA,"Thermincola potens","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Thermincola",278993,"genus","Low"
298657,NA,NA,"Pseudoalteromonas spongiae","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Pseudoalteromonas",53246,"genus","Low"
239974,NA,NA,"FALSEcardiopsis valliformis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Nocardiopsis",2013,"genus","Low"
39486,NA,NA,"Dorea formicigenerans","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Dorea",189330,"genus","Low"
220697,NA,NA,"Thalassospira xiamenensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Thalassospira",168934,"genus","Low"
502049,NA,NA,"Thalassospira profundimaris","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Thalassospira",168934,"genus","Low"
88058,NA,NA,"Treponema primitia","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Treponema",157,"genus","Low"
189,NA,NA,"FALSEvispirillum itersonii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Novispirillum",660514,"genus","Low"
526216,NA,NA,"Oceanibaculum indicum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Oceanibaculum",659693,"genus","Low"
487316,NA,NA,"Acinetobacter soli","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Acinetobacter",469,"genus","Low"
1006,NA,NA,"Marivirga tractuosa","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Marivirga",869806,"genus","Low"
467661,NA,NA,"Rhodobacteraceae bacterium KLH11","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Rhodobacteraceae",31989,"family","Low"
40216,NA,NA,"Acinetobacter radioresistens","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Acinetobacter",469,"genus","Low"
193,NA,NA,"Azospirillum lipoferum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Azospirillum",191,"genus","Low"
167,NA,NA,"Treponema succinifaciens","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Treponema",157,"genus","Low"
140626,NA,NA,"Lachnobacterium bovis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Lachnobacterium",140625,"genus","Low"
165,NA,NA,"Treponema saccharophilum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Treponema",157,"genus","Low"
376804,NA,NA,"Bacteroides barnesiae","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Phocaeicola",909656,"genus","Low"
1736,NA,NA,"Eubacterium limosum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Eubacterium",1730,"genus","Low"
29322,NA,NA,"Eubacterium cellulosolvens","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Eubacterium",1730,"genus","Low"
97253,NA,NA,"Eubacterium plexicaudatum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Eubacterium",1730,"genus","Low"
43995,NA,NA,"Johnsonella ignava","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Johnsonella",43994,"genus","Low"
39485,NA,NA,"Eubacterium eligens","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Lachnospira",28050,"genus","Low"
39488,NA,NA,"Eubacterium hallii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Anaerobutyricum",2569097,"genus","Low"
39491,NA,NA,"Eubacterium rectale","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Lachnospiraceae",186803,"family","Low"
39492,NA,NA,"Eubacterium siraeum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Oscillospiraceae",216572,"family","Low"
51123,NA,NA,"Eubacterium saphenum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Eubacteriales Family XIII. Incertae Sedis",543314,"family","Low"
109790,NA,NA,"Lactobacillus jensenii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Lactobacillus",1578,"genus","Low"
69710,NA,NA,"Treponema vincentii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Treponema",157,"genus","Low"
53419,NA,NA,"Treponema socranskii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Treponema",157,"genus","Low"
189723,NA,NA,"Prevotella micans","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Prevotella",838,"genus","Low"
50340,NA,NA,"Pseudomonas fuscovaginae","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Pseudomonas",286,"genus","Low"
117681,NA,NA,"Pseudomonas gingeri","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Pseudomonas",286,"genus","Low"
152682,NA,NA,"Sphingomonas melonis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Sphingomonas",13687,"genus","Low"
121428,NA,NA,"Sphingobium xenophagum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Sphingobium",165695,"genus","Low"
309868,NA,NA,"Candidatus Liberibacter americanus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Liberibacter",34019,"genus","Low"
59803,NA,NA,"Sphingomonas echinoides","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Sphingomonas",13687,"genus","Low"
257003,NA,NA,"Sphingomonas phyllosphaerae","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Sphingomonas",13687,"genus","Low"
179878,NA,NA,"Sphingomonas elodea","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Sphingomonas",13687,"genus","Low"
46680,NA,NA,"Pseudomonas nitroreducens","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Pseudomonas",286,"genus","Low"
56731,NA,NA,"Rhizobium giardinii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Rhizobium",379,"genus","Low"
75612,NA,NA,"Pseudomonas mandelii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Pseudomonas",286,"genus","Low"
85701,NA,NA,"Bartonella tribocorum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Bartonella",773,"genus","Low"
151414,NA,NA,"Afipia birgiae","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Afipia",1033,"genus","Low"
151895,NA,NA,"Pedobacter saltans","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Pseudopedobacter",1649482,"genus","Low"
199596,NA,NA,"Methylocella silvestris","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Methylocella",120652,"genus","Low"
314270,NA,NA,"Rhodobacteraceae bacterium HTCC2083","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Rhodobacteraceae",31989,"family","Low"
388401,NA,NA,"Rhodobacteraceae bacterium HTCC2150","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Rhodobacteraceae",31989,"family","Low"
445220,NA,NA,"Reyranella massiliensis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Reyranella",445219,"genus","Low"
76759,NA,NA,"Pseudomonas monteilii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Pseudomonas",286,"genus","Low"
171437,NA,NA,"Tistrella mobilis","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Tistrella",171436,"genus","Low"
876270,NA,NA,"Methyloferula stellata","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Methyloferula",1143004,"genus","Low"
1273132,NA,NA,"Liberibacter crescens","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Liberibacter",34019,"genus","Low"
467210,NA,NA,"Lachnoanaerobaculum saburreum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Lachnoanaerobaculum",1164882,"genus","Low"
88431,NA,NA,"Dorea longicatena","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Dorea",189330,"genus","Low"
243629,NA,NA,"Hydrocarboniphaga effusa","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Hydrocarboniphaga",243627,"genus","Low"
47880,NA,NA,"Pseudomonas fulva","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Pseudomonas",286,"genus","Low"
721133,NA,NA,"Nitratireductor indicus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Nitratireductor",245876,"genus","Low"
1231180,NA,NA,"Nitratireductor pacificus","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Nitratireductor",245876,"genus","Low"
137732,NA,NA,"Granulicatella elegans","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Granulicatella",117563,"genus","Low"
78327,NA,NA,"Pseudomonas mosselii","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Pseudomonas",286,"genus","Low"
169176,NA,NA,"FALSEvosphingobium tardaugens","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Caenibius",2827482,"genus","Low"
147266,NA,NA,"Agrobacterium albertimagni","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Agrobacterium",357,"genus","Low"
1176649,NA,NA,"Agrobacterium fabrum","animal pathogen",FALSE,"The Microbe Directory","unknown","unknown","species","Agrobacterium",357,"genus","Low"
